"COMPOUND","FTAG_R_spearman","FTAG_p","FTAG_adj","sig_FTAG","Fmass_R_spearman","Fmass_p","Fmass_adj","sig_Fmass","FrTAG_R_spearman","FrTAG_p","FrTAG_adj","sig_FrTAG","MTAG_R_spearman","MTAG_p","MTAG_adj","sig_MTAG","Mmass_R_spearman","Mmass_p","Mmass_adj","sig_Mmass","MrTAG_R_spearman","MrTAG_p","MrTAG_adj","sig_MrTAG"
"Ergocalciferol",-0.267980295566502,0.15948337728765,0.356261068151749,"NS",-0.48794666467977,0.0114451225611586,0.0995352367389184,"NS",0.0933333333333333,0.649083241866585,0.950988505455357,"NS",-0.00985221674876847,0.960287973374678,0.996811783524319,"NS",0.314637501300473,0.117465200769768,0.573323893513933,"NS",-0.115897435897436,0.571434413759297,0.942815774986025,"NS"
"Erythrose-4-Phosphate",0.093103448275862,0.629748439333966,0.771546101170753,"NS",0.415455639513609,0.0347977572531419,0.171580673099769,"NS",-0.122051282051282,0.551014853025913,0.943794608524953,"NS",0.114285714285714,0.553494054661437,0.988372320768644,"NS",0.122435027679967,0.551279665097144,0.857031412125812,"NS",-0.0666666666666667,0.745714857623485,0.954295132115925,"NS"
"Ethanolamine",-0.054679802955665,0.777709991610688,0.855635462078216,"NS",-0.213369809923039,0.295292338891051,0.546290826948444,"NS",0.173333333333333,0.395404326831364,0.943794608524953,"NS",0.134975369458128,0.483487774149444,0.988372320768644,"NS",-0.29445966154316,0.144231100254694,0.579323038904575,"NS",0.411282051282051,0.0378552935569948,0.711920682295963,"NS"
"FAD",-0.0645320197044335,0.738777928169132,0.853348851517994,"NS",-0.00820653115088611,0.968262298289491,0.978844399910142,"NS",-0.0488888888888889,0.812438240184526,0.99733462496961,"NS",0.10935960591133,0.57083543983143,0.988372320768644,"NS",0.471614254666688,0.0150053951550702,0.208814245892485,"NS",-0.308034188034188,0.125831145626486,0.711920682295963,"NS"
"Fructose",-0.0679802955665025,0.725296565529174,0.849239649512007,"NS",-0.0950589858310974,0.644140418146102,0.799771660114287,"NS",0.273846153846154,0.175322343586456,0.941650479255857,"NS",0.0280788177339901,0.88527322010004,0.988372320768644,"NS",0.176128601271461,0.389418922914339,0.83448258649606,"NS",-0.0147008547008547,0.944070800850027,0.986740667555114,"NS"
"G1P/F1P/F6P",0.0990147783251231,0.608036740567188,0.754347479640924,"NS",0.402120026393419,0.0417044568138752,0.171580673099769,"NS",-0.141196581196581,0.489769966905427,0.943794608524953,"NS",0.126600985221675,0.51125654676507,0.988372320768644,"NS",0.110123125455166,0.592278450105609,0.86961518467887,"NS",-0.0905982905982906,0.658769992962449,0.942815774986025,"NS"
"G6P",0.0556650246305419,0.77379085701008,0.855635462078216,"NS",0.400410332403651,0.0426633025004831,0.171580673099769,"NS",-0.111794871794872,0.585235215186849,0.943794608524953,"NS",0.112315270935961,0.560400844167811,0.988372320768644,"NS",0.129958967928456,0.526886968568409,0.842044129075084,"NS",-0.081025641025641,0.693097002151889,0.942815774986025,"NS"
"gamma-Aminobutyrate",0.126600985221675,0.51125654676507,0.680449360802432,"NS",-0.147375621917996,0.472479490103201,0.672374658993016,"NS",-0.0242735042735043,0.906914136239609,0.99733462496961,"NS",-0.306896551724138,0.105555349001343,0.988372320768644,"NS",-0.53727773319896,0.0046491829559406,0.172019769369802,"NS",0.137094017094017,0.502592641063523,0.929796385967518,"NS"
"Glucoronate",-0.00246305418719212,0.990832247717226,0.990832247717226,"NS",0.126175416444874,0.539088567305536,0.733319006996502,"NS",-0.278632478632479,0.167668303359264,0.941650479255857,"NS",-0.353694581280788,0.0604682712209427,0.988372320768644,"NS",0.0988372150824313,0.630967152621061,0.8711113674246,"NS",-0.18974358974359,0.351584469676742,0.867241691869296,"NS"
"Glucosamine",0.18128078817734,0.34510694900024,0.570042728259324,"NS",0.404855536777048,0.0402058782531642,0.171580673099769,"NS",-0.262905982905983,0.193741470830557,0.941650479255857,"NS",-0.155665024630542,0.418390740698334,0.988372320768644,"NS",-0.0848153264375189,0.680376749867545,0.892058589618196,"NS",-0.168547008547009,0.408752924092301,0.911075794663562,"NS"
"Glucose",-0.0812807881773399,0.67408935087293,0.812032264466017,"NS",0.177466236137912,0.385770096991084,0.599726621372693,"NS",-0.249230769230769,0.218613062059092,0.941650479255857,"NS",-0.227586206896552,0.234082532737983,0.988372320768644,"NS",-0.0937072558220975,0.648879184335593,0.87946861104048,"NS",-0.145982905982906,0.475025225924408,0.917973403761328,"NS"
"Glutamic acid",-0.144827586206897,0.451852304699748,0.643020587457334,"NS",-0.403829720383187,0.0407627558877625,0.171580673099769,"NS",0.0591452991452991,0.773752809823723,0.99733462496961,"NS",-0.312807881773399,0.09875500979957,0.988372320768644,"NS",-0.50376199936478,0.00869578177325357,0.208814245892485,"NS",0.091965811965812,0.653919666215622,0.942815774986025,"NS"
"Glutamine",0.17487684729064,0.362647015536764,0.583388677167838,"NS",0.0981364350126797,0.633402387785238,0.791752984731547,"NS",0.205470085470085,0.312468884958285,0.941650479255857,"NS",0.0487684729064039,0.80133563994803,0.988372320768644,"NS",0.237688112395466,0.242314963133802,0.706963185614277,"NS",-0.0947008547008547,0.644260889168103,0.942815774986025,"NS"
"Glutaric Acid",-0.494088669950739,0.00705807413973795,0.08160898224072,"NS",-0.431868701815381,0.0275853816674873,0.160010822464776,"NS",0.0864957264957265,0.67340267143055,0.950988505455357,"NS",0.259605911330049,0.173316195317067,0.988372320768644,"NS",0.184678533372017,0.366435632146626,0.83448258649606,"NS",0.173333333333333,0.395404326831364,0.911075794663562,"NS"
"Glyceraldehyde",0.158620689655172,0.409513998813935,0.613164526068256,"NS",0.408616863554537,0.0382154350115236,0.171580673099769,"NS",-0.382564102564103,0.0546242310577265,0.941650479255857,"NS",-0.183743842364532,0.33850127005001,0.988372320768644,"NS",-0.141586875585213,0.490234468571685,0.842044129075084,"NS",-0.0447863247863248,0.828041108037757,0.97833756871677,"NS"
"Glycerol-3-P",-0.526600985221675,0.00378809008037995,0.08160898224072,"NS",-0.187040522480613,0.360228959559797,0.589755376270465,"NS",-0.487863247863248,0.012337324786023,0.760801695138083,"NS",-0.0704433497536946,0.715716494214347,0.988372320768644,"NS",-0.352941197110966,0.076966691115763,0.474627928547205,"NS",0.114529914529915,0.576018247368142,0.942815774986025,"NS"
"Glycerophosphocholine",0.127586206896552,0.507948734835404,0.680449360802432,"NS",0.062232861227553,0.762642243966101,0.870918611936597,"NS",0.348376068376068,0.0817163387859926,0.941650479255857,"NS",0.00541871921182266,0.978610584247344,0.996811783524319,"NS",-0.134062935336723,0.513803099114713,0.842044129075084,"NS",0.0147008547008547,0.944070800850028,0.986740667555114,"NS"
"Glycine",-0.0660098522167488,0.732990499916689,0.852850581664072,"NS",-0.298512570613482,0.138532836193784,0.346332090484459,"NS",0.223247863247863,0.27168508172674,0.941650479255857,"NS",-0.378325123152709,0.0438171841711723,0.988372320768644,"NS",-0.58276337197392,0.00178330711127531,0.109970605195311,"NS",0.042051282051282,0.838479494977397,0.97833756871677,"NS"
"GMP",0.453694581280788,0.0142280288950466,0.101237897907063,"NS",0.427423497441985,0.0294073943989318,0.160010822464776,"NS",-0.0276923076923077,0.893686806252763,0.99733462496961,"NS",0.120197044334975,0.533017021231153,0.988372320768644,"NS",0.483584159607467,0.0123191743726149,0.208814245892485,"NS",-0.306666666666667,0.127586232642011,0.711920682295963,"NS"
"Guanine",0.139901477832512,0.467527881940458,0.655247410295338,"NS",-0.0198324502813081,0.923392125698582,0.958428210714331,"NS",0.0393162393162393,0.848945069172674,0.99733462496961,"NS",0.234975369458128,0.218923740527909,0.988372320768644,"NS",0.320793452412874,0.110077692445154,0.565677030620932,"NS",0.183589743589744,0.367660640877496,0.872015622594062,"NS"
"Guanosine",0.244334975369458,0.200710724603969,0.395015787784407,"NS",0.208924605549642,0.30570438696104,0.559953580077152,"NS",-0.0276923076923077,0.893686806252763,0.99733462496961,"NS",0.0187192118226601,0.92371228084435,0.992291429296534,"NS",0.32626540895723,0.103804463322812,0.563010185110473,"NS",-0.292991452991453,0.146144546678622,0.711920682295963,"NS"
"Histamine",-0.239901477832512,0.209201270230863,0.40739194729168,"NS",-0.493417685447027,0.0104223276297979,0.0964065305756309,"NS",0.145982905982906,0.475025225924408,0.943794608524953,"NS",0.227093596059113,0.235117819969124,0.988372320768644,"NS",-0.298221631667405,0.138936395067459,0.579323038904575,"NS",0.48034188034188,0.0139136587058777,0.711920682295963,"NS"
"Histidine",0.0566502463054187,0.76987724444829,0.855635462078216,"NS",0.327235429641584,0.102720727965179,0.298028602035248,"NS",-0.254700854700855,0.208414962157628,0.941650479255857,"NS",-0.322167487684729,0.0886785368607258,0.988372320768644,"NS",-0.115937079283544,0.572754923697149,0.86961518467887,"NS",-0.378461538461538,0.0574375323856959,0.711920682295963,"NS"
"Homoarginine",0.177832512315271,0.354486177859068,0.577457282236511,"NS",0.141220723554832,0.491368683972862,0.693917607137248,"NS",-0.136410256410256,0.504746078865324,0.943794608524953,"NS",-0.0472906403940887,0.807270269985858,0.988372320768644,"NS",-0.107045149898965,0.602728648770228,0.871027430376381,"NS",-0.0256410256410256,0.901620047788956,0.97833756871677,"NS"
"Homocitrulline",-0.500492610837438,0.00627087413701375,0.08160898224072,"NS",-0.184988889692891,0.365616557621669,0.591071503866279,"NS",-0.556923076923077,0.00362239589432488,0.670143240450102,"NS",-0.0689655172413793,0.72145949340289,0.988372320768644,"NS",-0.374487026004368,0.0594499141911627,0.39445525945765,"NS",0.145299145299145,0.477117284432366,0.917973403761328,"NS"
"Hydrocinnamic Acid",-0.502463054187192,0.00604429768339777,0.08160898224072,"NS",-0.700632597006901,6.72418904642856e-05,0.00621987486794642,"SIG",0.2,0.325751887435965,0.941650479255857,"NS",-0.121182266009852,0.529640270874375,0.988372320768644,"NS",0.102941182490698,0.616781585834086,0.871027430376381,"NS",-0.0611965811965812,0.766076464872405,0.954295132115925,"NS"
"Hypotaurine",0.350738916256158,0.0627643803994176,0.235116029390181,"NS",0.11147204813287,0.587723320322558,0.771126342267187,"NS",0.226666666666667,0.264260315294418,0.941650479255857,"NS",0.184729064039409,0.335880927505782,0.988372320768644,"NS",-0.0530095790234493,0.797036749194312,0.921573741255923,"NS",0.128205128205128,0.530944212153597,0.935473135699195,"NS"
"Hypoxanthine",-0.201477832512315,0.293260781978953,0.516697568248631,"NS",-0.534450341201458,0.00491337426240526,0.0757478532120811,"NS",0.229401709401709,0.258417377650914,0.941650479255857,"NS",-0.141379310344828,0.462795120518759,0.988372320768644,"NS",-0.762995940653648,5.82862798516893e-06,0.00107829617725625,"SIG",0.264957264957265,0.19018888565983,0.733019663480596,"NS"
"Imidazoleacetic Acid",0.16551724137931,0.389224206443145,0.607318808282714,"NS",0.148059499513904,0.470404072033023,0.672374658993016,"NS",0.0721367521367521,0.725521302751343,0.99733462496961,"NS",0.0650246305418719,0.736847190146695,0.988372320768644,"NS",-0.401162814158103,0.0422391633206723,0.313993216964235,"NS",0.198632478632479,0.329126485734942,0.838384140173185,"NS"
"IMP",0.500492610837438,0.00627087413701375,0.08160898224072,"NS",0.414771761917702,0.0351281213171326,0.171580673099769,"NS",0.0393162393162393,0.848945069172674,0.99733462496961,"NS",0.117733990147783,0.541504295939424,0.988372320768644,"NS",0.4825581677554,0.0125325722193872,0.208814245892485,"NS",-0.267008547008547,0.186682225945518,0.733019663480596,"NS"
"Indole-2-Carboxylic Acid",0.0536945812807882,0.78163455724983,0.855635462078216,"NS",-0.175756542148144,0.390437313870463,0.601924192216964,"NS",0.208888888888889,0.304342294020606,0.941650479255857,"NS",0.211822660098522,0.268757879540431,0.988372320768644,"NS",0.249316020052223,0.219351552089427,0.699655812699036,"NS",0.0523076923076923,0.799489637763677,0.972958498932355,"NS"
"Indole-3-Carboxylic Acid",-0.00640394088669951,0.974537630399399,0.983929120031297,"NS",-0.178833991329726,0.382059398969234,0.598991430587359,"NS",0.135042735042735,0.509066823945237,0.943794608524953,"NS",0.196059113300493,0.306650875710332,0.988372320768644,"NS",0.213748302513908,0.294416190210549,0.767140777309178,"NS",0.081025641025641,0.693097002151889,0.942815774986025,"NS"
"Inosine",-0.264532019704433,0.165079037481581,0.356261068151749,"NS",-0.221576341073925,0.276661701584555,0.527653760754049,"NS",0.229401709401709,0.258417377650914,0.941650479255857,"NS",-0.163546798029557,0.394960560765359,0.988372320768644,"NS",-0.206908356833463,0.310501210590415,0.776253026476038,"NS",-0.0591452991452991,0.773752809823723,0.954295132115925,"NS"
"iso-Leucine /allo-isoLeucine",0.0211822660098522,0.913576577575341,0.941036099423431,"NS",-0.0936912306392831,0.648935444225374,0.800353714544628,"NS",0.027008547008547,0.896330130910502,0.99733462496961,"NS",-0.438916256157635,0.0180576106509829,0.988372320768644,"NS",-0.00547195654435606,0.978835010922635,0.981480158046342,"NS",-0.427008547008547,0.0306071777208384,0.711920682295963,"NS"
"isoValeric Acid /3-Oxobutanoic Acid/4-Oxobutanoic Acid",-0.0635467980295566,0.742644135645389,0.853348851517994,"NS",0.190117971662195,0.352235592675573,0.584736682055797,"NS",-0.155555555555556,0.446246890415846,0.943794608524953,"NS",-0.252216748768473,0.186216798205718,0.988372320768644,"NS",-0.207592351401508,0.308868748516177,0.776253026476038,"NS",-0.0817094017094017,0.69062404231304,0.942815774986025,"NS"
"Kynurenic Acid",0.284729064039409,0.13424781560518,0.330188433114481,"NS",0.495469318234749,0.0100589350697555,0.0964065305756309,"NS",-0.141196581196581,0.489769966905427,0.943794608524953,"NS",0.210837438423645,0.271031622686267,0.988372320768644,"NS",0.358071156371299,0.0724773503396404,0.462355510787361,"NS",-0.000341880341880342,1,1,"NS"
"L-2-Aminobutyric Acid",0.212807881773399,0.266496717971432,0.485399602020793,"NS",0.299880325805296,0.13664695401032,0.346332090484459,"NS",-0.0646153846153846,0.753331442532334,0.99733462496961,"NS",-0.0211822660098522,0.913576577575341,0.988372320768644,"NS",-0.0338577311182031,0.869575877110304,0.95228824206608,"NS",0.130940170940171,0.522138991762802,0.935473135699195,"NS"
"L-Kynurenine",0.331527093596059,0.079413515081759,0.256294470022055,"NS",0.307744918158229,0.126161628119472,0.336950968237697,"NS",0.15965811965812,0.43420970987472,0.943794608524953,"NS",-0.139901477832512,0.467527881940458,0.988372320768644,"NS",-0.232900150419155,0.252213893246174,0.706963185614277,"NS",-0.102222222222222,0.617996890353082,0.942815774986025,"NS"
"Lactate",-0.441871921182266,0.0172296671194157,0.109913393692824,"NS",-0.062232861227553,0.762642243966101,0.870918611936597,"NS",-0.141880341880342,0.487649305451151,0.943794608524953,"NS",0.0640394088669951,0.740710246970013,0.988372320768644,"NS",0.118673057555722,0.563667516838768,0.868987421793101,"NS",-0.0242735042735043,0.906914136239609,0.97833756871677,"NS"
"Lactose/Trehalose",-0.154187192118227,0.422869494997738,0.61769047789796,"NS",-0.00376132677748947,0.985450715871599,0.985450715871599,"NS",-0.24034188034188,0.235903168089005,0.941650479255857,"NS",-0.188177339901478,0.32680859882597,0.988372320768644,"NS",-0.049931603467249,0.808600851186964,0.92913762403471,"NS",-0.115213675213675,0.573724261569641,0.942815774986025,"NS"
"Leucine /D-Norleucine",0.131527093596059,0.494825982410684,0.677549302264051,"NS",0.0338519409974052,0.869597994411868,0.940793151849097,"NS",0.0591452991452991,0.773752809823723,0.99733462496961,"NS",-0.359113300492611,0.0564318959724472,0.988372320768644,"NS",-0.103625177058743,0.614430107189052,0.871027430376381,"NS",-0.338119658119658,0.0915908034495949,0.711920682295963,"NS"
"Linoleic Acid",-0.0536945812807882,0.78163455724983,0.855635462078216,"NS",-0.28209950831171,0.162643731987314,0.378576433857503,"NS",0.241709401709402,0.233184918158516,0.941650479255857,"NS",0.114778325123153,0.551773627205334,0.988372320768644,"NS",-0.133378940768679,0.515972698031445,0.842044129075084,"NS",0.231452991452991,0.254091586979424,0.779335485925968,"NS"
"Linolenic Acid",0.0995073891625616,0.606241961568285,0.754347479640924,"NS",-0.0981364350126797,0.633402387785237,0.791752984731547,"NS",-0.0181196581196581,0.930783176960286,0.99733462496961,"NS",-0.269458128078818,0.157127759353489,0.988372320768644,"NS",-0.300615612655561,0.135640824267693,0.579323038904575,"NS",-0.0933333333333333,0.649083241866584,0.942815774986025,"NS"
"Lysine",-0.130541871921182,0.4980902978806,0.677549302264051,"NS",-0.497179012224517,0.00976422506942912,0.0964065305756309,"NS",0.303931623931624,0.131150639423967,0.941650479255857,"NS",-0.112315270935961,0.560400844167811,0.988372320768644,"NS",-0.653898807050549,0.000291186208214757,0.0269347242598651,"NS",0.275213675213675,0.1731106137887,0.733019663480596,"NS"
"Maleic Acid",-0.396059113300493,0.0342922233556325,0.15690165711575,"NS",-0.373397167365318,0.0602540080693522,0.210320594204343,"NS",0.199316239316239,0.327436497419475,0.941650479255857,"NS",0.104433497536946,0.588420738489324,0.988372320768644,"NS",0.198358424732907,0.331355035589124,0.817342421119839,"NS",-0.00307692307692308,0.98933878367277,0.997395314451816,"NS"
"Margaric Acid",-0.167487684729064,0.38353673171832,0.607318808282714,"NS",0.0759104131456965,0.712452200097273,0.846837339032354,"NS",-0.267008547008547,0.186682225945518,0.941650479255857,"NS",0.202463054187192,0.290867250120558,0.988372320768644,"NS",0.0574555437157386,0.78040699633937,0.919587861928557,"NS",0.081025641025641,0.693097002151889,0.942815774986025,"NS"
"Methionine",0.338916256157635,0.0726453579328497,0.239989128885307,"NS",0.278680120332174,0.168017880643552,0.383744542210582,"NS",0.13982905982906,0.494025443741507,0.943794608524953,"NS",-0.0532019704433497,0.783598848167947,0.988372320768644,"NS",-0.333447351921697,0.0959792322891187,0.554879936671468,"NS",0.0290598290598291,0.888403563099957,0.97833756871677,"NS"
"Myristic Acid",0.341379310344828,0.0704925141774081,0.237111184051282,"NS",0.0259873486444727,0.899720886923907,0.954014533856229,"NS",0.0755555555555555,0.712991190039109,0.99733462496961,"NS",0.0591133004926108,0.760117965678548,0.988372320768644,"NS",-0.0967852313782978,0.638108358960666,0.874444788205357,"NS",0.0851282051282051,0.678306883851975,0.942815774986025,"NS"
"N-Ac-Alanine",0.505911330049261,0.00566461652835695,0.08160898224072,"NS",0.196614808823313,0.335709413787018,0.575620119160607,"NS",0.330598290598291,0.099393034052916,0.941650479255857,"NS",0.0807881773399015,0.675961993123062,0.988372320768644,"NS",0.114227092863433,0.578467381032835,0.86961518467887,"NS",0.117948717948718,0.564589873321584,0.942815774986025,"NS"
"N-Ac-Arginine",0.0551724137931034,0.775749739734137,0.855635462078216,"NS",-0.077962045933418,0.705017561584588,0.846837339032354,"NS",0.0885470085470085,0.666071175948543,0.950988505455357,"NS",-0.074384236453202,0.7004778142379,0.988372320768644,"NS",-0.133378940768679,0.515972698031445,0.842044129075084,"NS",0.065982905982906,0.748251125809242,0.954295132115925,"NS"
"N-Ac-L-Glutamine",0.118226600985222,0.539801680457803,0.703262752709109,"NS",0.195247053631499,0.339149151289222,0.575620119160607,"NS",-0.275213675213675,0.1731106137887,0.941650479255857,"NS",-0.0650246305418719,0.736847190146696,0.988372320768644,"NS",-0.138850897313035,0.498741369110712,0.842044129075084,"NS",0.120683760683761,0.555522803645244,0.942815774986025,"NS"
"N-Ac-Phenylalanine",0.0497536945812808,0.79738529711055,0.867742823326187,"NS",0.118652762889895,0.563734684332104,0.761247566433863,"NS",-0.154871794871795,0.448270539242654,0.943794608524953,"NS",-0.00147783251231527,0.994906729975292,0.998981339625341,"NS",0.173392622999283,0.396943068171099,0.83448258649606,"NS",0.055042735042735,0.789168316266519,0.96686184443249,"NS"
"N-Acetyl-Aspartate (NAA)",-0.495073891625616,0.00693174551161792,0.08160898224072,"NS",-0.482133705114559,0.0126217474364023,0.0995352367389184,"NS",-0.0495726495726496,0.809844485265979,0.99733462496961,"NS",-0.204433497536946,0.286118055397008,0.988372320768644,"NS",-0.414158710950949,0.0354263949253006,0.29790377550821,"NS",0.12957264957265,0.52653263730203,0.935473135699195,"NS"
"N-AcetylGlycine",-0.342364532019704,0.0696455151580143,0.237111184051282,"NS",-0.137117457979389,0.504168834481552,0.70660026044763,"NS",-0.00376068376068376,0.986673692429052,0.99733462496961,"NS",-0.0295566502463054,0.879225235134494,0.988372320768644,"NS",0.0253077990176468,0.902330647053128,0.959374538533499,"NS",0.00717948717948718,0.973350931712832,0.994811461207002,"NS"
"n-Glycylproline",0.220197044334975,0.24993818098366,0.467056196787647,"NS",0.431526763017428,0.0277222205943517,0.160010822464776,"NS",-0.111794871794872,0.585235215186849,0.943794608524953,"NS",-0.355665024630542,0.0589748535027447,0.988372320768644,"NS",0.0642954893961837,0.755007686098609,0.917506308753675,"NS",-0.394188034188034,0.0472421911311549,0.711920682295963,"NS"
"N2,N2-Dimethylguanosine",0.208374384236453,0.276771069410897,0.492333152317461,"NS",-0.0762523519436501,0.711211294840196,0.846837339032354,"NS",0.0174358974358974,0.933439343430987,0.99733462496961,"NS",0.203448275862069,0.288486341865017,0.988372320768644,"NS",0.175444606703416,0.391292301773671,0.83448258649606,"NS",0.165128205128205,0.418442121538338,0.912774815685815,"NS"
"N6-Acetyl-Lysine",0.330541871921182,0.0803517797906982,0.256294470022055,"NS",-0.00889040874679328,0.965618963558418,0.978844399910142,"NS",0.344273504273504,0.0855625851312437,0.941650479255857,"NS",-0.0916256157635468,0.635225596342705,0.988372320768644,"NS",-0.462722325282109,0.0172987620643221,0.208814245892485,"NS",0.201367521367521,0.322398811766537,0.838384140173185,"NS"
"N6-Trimethyllysine",0.0857142857142857,0.657323785713767,0.800032239191098,"NS",-0.0482133705114559,0.81507355932096,0.90292579924777,"NS",0.141880341880342,0.487649305451151,0.943794608524953,"NS",-0.093103448275862,0.629748439333966,0.988372320768644,"NS",-0.323871427969074,0.106515440426306,0.563010185110473,"NS",0.0352136752136752,0.864690634826784,0.97833756871677,"NS"
"NAD",0.438423645320197,0.0181987770826051,0.112225792009398,"NS",0.567618404602956,0.00249092702096311,0.0512023887642417,"NS",-0.16991452991453,0.40491319953926,0.943794608524953,"NS",0.0443349753694581,0.819171186578995,0.988372320768644,"NS",0.508207964057069,0.00803093734549967,0.208814245892485,"NS",-0.393504273504273,0.0476531189253536,0.711920682295963,"NS"
"NADH",-0.0448275862068965,0.817184847798138,0.87599230934748,"NS",0.0276970426342406,0.89315947857385,0.954014533856229,"NS",-0.175384615384615,0.389761315056113,0.943794608524953,"NS",-0.229064039408867,0.230995249348276,0.988372320768644,"NS",0.0666894703843394,0.746174715709522,0.914187565604381,"NS",-0.241709401709402,0.233184918158516,0.743779480333199,"NS"
"Neopterin",0.0571428571428571,0.767922537264906,0.855635462078216,"NS",-0.068045820792764,0.741183987118566,0.862383884383237,"NS",-0.230769230769231,0.255528149840617,0.941650479255857,"NS",-0.0527093596059113,0.78556446254999,0.988372320768644,"NS",0.0389876903785369,0.850019651772334,0.951737327620672,"NS",-0.0208547008547009,0.920166145711989,0.97833756871677,"NS"
"Niacinamide",0.0354679802955665,0.855104125521125,0.903967218408047,"NS",0.0311164306137765,0.88005758835973,0.946573568875291,"NS",0.131623931623932,0.519948930142743,0.943794608524953,"NS",0.0251231527093596,0.89738810654177,0.988372320768644,"NS",0.224692215602621,0.269789050341726,0.723347453814773,"NS",-0.114529914529915,0.576018247368142,0.942815774986025,"NS"
"Nicotinic Acid",0.0226600985221675,0.907501517694866,0.941036099423431,"NS",-0.31834502089479,0.112973647301956,0.316668556831241,"NS",0.12957264957265,0.52653263730203,0.943794608524953,"NS",-0.0679802955665025,0.725296565529174,0.988372320768644,"NS",-0.459986347009931,0.0180596104555663,0.208814245892485,"NS",0.297094017094017,0.140382235934548,0.711920682295963,"NS"
"o-Phosphoethanolamine",0.158128078817734,0.410985952607912,0.613164526068256,"NS",0.228073178235043,0.262456789178242,0.516537297850795,"NS",-0.134358974358974,0.511234103106149,0.943794608524953,"NS",0.0241379310344828,0.901431642743852,0.988372320768644,"NS",0.127222989656278,0.53569702333115,0.8470423018484,"NS",-0.0434188034188034,0.833256795926601,0.97833756871677,"NS"
"Ornithine",-0.418226600985222,0.0248322937949718,0.127610398668605,"NS",-0.130278682020317,0.525862002948833,0.720625707744696,"NS",-0.237606837606838,0.241403503128391,0.941650479255857,"NS",0.301477832512315,0.112095841728851,0.988372320768644,"NS",0.258891944004846,0.201574947483584,0.665917237222554,"NS",0.186324786324786,0.360462558132609,0.870350820752704,"NS"
"Orotate",-0.0275862068965517,0.887290657624249,0.927394190172238,"NS",0.225337667851414,0.268379212751938,0.51718910790738,"NS",-0.285470085470085,0.157152765516586,0.941650479255857,"NS",-0.127586206896552,0.507948734835404,0.988372320768644,"NS",-0.0632694975441169,0.758802514807093,0.917506308753675,"NS",-0.0933333333333333,0.649083241866584,0.942815774986025,"NS"
"Oxalacetate",-0.433004926108374,0.0198133090832048,0.116347717542366,"NS",-0.482817582710466,0.0124783291065664,0.0995352367389184,"NS",-0.132307692307692,0.51776339579784,0.943794608524953,"NS",-0.0295566502463054,0.879225235134494,0.988372320768644,"NS",0.165184688182748,0.420001847910235,0.842044129075084,"NS",-0.0413675213675214,0.8410934067996,0.97833756871677,"NS"
"Oxidized Glutathione",0.00541871921182266,0.978610584247344,0.983929120031297,"NS",0.155924091866836,0.446879059625077,0.666545735775983,"NS",-0.152820512820513,0.454371195531768,0.943794608524953,"NS",0.0394088669950739,0.839093852930346,0.988372320768644,"NS",0.44459646922893,0.0228667379962582,0.219226862776468,"NS",-0.216410256410256,0.286939088747298,0.813032071243864,"NS"
"Palmitic Acid",0.101970443349754,0.597302373991965,0.754347479640924,"NS",-0.0742007191559285,0.718667363395024,0.846837339032354,"NS",0.196581196581197,0.334228695306478,0.941650479255857,"NS",0.0463054187192118,0.811232630704765,0.988372320768644,"NS",0.292407677839027,0.147179366640622,0.579323038904575,"NS",-0.0372649572649573,0.85681105560539,0.97833756871677,"NS"
"Pantothenate",0.268965517241379,0.157910143546939,0.356261068151749,"NS",-0.102239700588123,0.619197010289929,0.784598951394773,"NS",0.234871794871795,0.246989165192429,0.941650479255857,"NS",-0.0305418719211823,0.875196975087724,0.988372320768644,"NS",-0.175102609419394,0.392230907861716,0.83448258649606,"NS",0.215726495726496,0.28849418572581,0.813032071243864,"NS"
"PEP",0.0463054187192118,0.811232630704765,0.87599230934748,"NS",0.292699611048271,0.146757311092666,0.357238191475568,"NS",-0.360683760683761,0.0709740928866452,0.941650479255857,"NS",0.0625615763546798,0.746516578868799,0.988372320768644,"NS",-0.191860476336484,0.347756600971347,0.83448258649606,"NS",0.108376068376068,0.59684737486366,0.942815774986025,"NS"
"Phenylacetic Acid",-0.372906403940887,0.0471192608909811,0.198115074200716,"NS",-0.310480428541858,0.122655789594309,0.336950968237697,"NS",-0.115897435897436,0.571434413759297,0.943794608524953,"NS",-0.108866995073892,0.572583122338611,0.988372320768644,"NS",-0.0129958967928456,0.949758748791041,0.970747892410732,"NS",-0.0242735042735043,0.906914136239609,0.97833756871677,"NS"
"Phenylalanine",0.345320197044335,0.0671523621712781,0.237111184051282,"NS",0.173704909360423,0.396080132942961,0.605577062764032,"NS",0.184273504273504,0.365853171762714,0.943794608524953,"NS",-0.229556650246305,0.229972340665644,0.988372320768644,"NS",-0.0759233970529403,0.712405068103073,0.892058589618196,"NS",-0.325128205128205,0.105376739904395,0.711920682295963,"NS"
"Phosphorylcholine",0.263546798029557,0.166703464886958,0.356261068151749,"NS",-0.011625919130422,0.955049431815948,0.978844399910142,"NS",0.147350427350427,0.47085555343591,0.943794608524953,"NS",-0.110837438423645,0.565607060133945,0.988372320768644,"NS",-0.105677160762876,0.607397969310726,0.871027430376381,"NS",-0.16991452991453,0.40491319953926,0.911075794663562,"NS"
