"COMPOUND","FTAG_R_spearman","FTAG_p","FTAG_adj","sig_FTAG","Fmass_R_spearman","Fmass_p","Fmass_adj","sig_Fmass","FrTAG_R_spearman","FrTAG_p","FrTAG_adj","sig_FrTAG","MTAG_R_spearman","MTAG_p","MTAG_adj","sig_MTAG","Mmass_R_spearman","Mmass_p","Mmass_adj","sig_Mmass","MrTAG_R_spearman","MrTAG_p","MrTAG_adj","sig_MrTAG"
"Arabitol/Xylitol",0.272192298451455,0.0207190440956166,0.123645908312551,"NS",0.224588147356356,0.0960942257128295,0.18783986917324,"NS",0.0560492139439508,0.680818586433767,0.938331380836341,"NS",-0.0193765964857385,0.876321461271747,0.959286806717593,"NS",-0.023468215471339,0.867527339904984,0.918769858520754,"NS",0.0415255603934849,0.767257892774968,0.8856754033261,"NS"
"Arginine",-0.0890586060087783,0.456911692380208,0.665580024333375,"NS",-0.24007109222813,0.0747212600664931,0.151905858376936,"NS",0.216062884483937,0.109669800252634,0.422685688473695,"NS",0.180375958429032,0.144107039603247,0.503015138237748,"NS",0.421419793627085,0.00167454934842231,0.0344212921620143,"NS",-0.0834542815674891,0.551392445365135,0.854643021501925,"NS"
"Argininosuccinate",0.252110298288074,0.0326446074678819,0.147196840919116,"NS",0.563059677301568,6.25936436249367e-06,0.000138316335200504,"SIG",-0.138072453861928,0.309280181364497,0.628756412664087,"NS",-0.042943806011647,0.730053483170091,0.911688697373292,"NS",0.326175936336187,0.0171458550797876,0.121999353452335,"NS",-0.286566682793098,0.0378606487438527,0.504923241573564,"NS"
"Asparagine",0.0674491518698005,0.573468784565814,0.7702546926493,"NS",0.122701483641655,0.367633594344657,0.496439525209939,"NS",-0.254203691045796,0.0589202774759195,0.358764919843155,"NS",-0.404015007672771,0.000697531496145407,0.0645216633934502,"NS",-0.203794434694411,0.143281915200338,0.446291344918755,"NS",-0.291807772939848,0.0343751404199332,0.504923241573564,"NS"
"Aspartic Acid",-0.434954578398532,0.000134513371431067,0.0112947586548764,"NS",-0.591427986890029,1.58824826219793e-06,7.34564821266543e-05,"SIG",-0.00300751879699248,0.982589970154447,0.99859908483962,"NS",0.146791188207098,0.235875203611538,0.681826760439602,"NS",-0.132704290577623,0.343504656636501,0.655137747193326,"NS",0.299709724238026,0.0296289748837306,0.504923241573564,"NS"
"Azelaic Acid",-0.32246965194296,0.0057348060497487,0.062447307111052,"NS",-0.343495796824133,0.00954479725668357,0.0339574517785858,"NS",0.0252221462747779,0.853322172470477,0.956938905505915,"NS",0.286478289546098,0.0187588185571248,0.240760898830607,"NS",0.0496784217537622,0.723894549767883,0.904412351151842,"NS",0.196500564425093,0.158111049351565,0.600227177937874,"NS"
"betaAlanine",0.150397941976189,0.207301360232506,0.399486996281391,"NS",0.0362635861124781,0.790748740293004,0.850514633454685,"NS",0.16596035543404,0.220904905322003,0.563896151193717,"NS",0.182331577847778,0.139736680478081,0.503015138237748,"NS",0.011209903610021,0.936503067430251,0.967894231701656,"NS",0.154894371875504,0.267252404483455,0.690572857004498,"NS"
"Betaine",-0.291052335434357,0.013123819034799,0.0979781888408798,"NS",-0.380272063230378,0.00384042796681532,0.0173602818062104,"NS",0.162200956937799,0.231654635084986,0.563896151193717,"NS",0.0704022990748562,0.571308061846703,0.808508572489659,"NS",0.211334909424893,0.12874499357297,0.439549908971506,"NS",-0.0804708917916465,0.565753152000287,0.854643021501925,"NS"
"Biopterin",-0.0831256531983,0.487555004215928,0.698163803069037,"NS",-0.294586096798726,0.02753002675365,0.072757927848932,"NS",0.245864661654135,0.0679551682558662,0.36395321246415,"NS",-0.0663314178358339,0.593814638698615,0.823685999052541,"NS",0.0390330456636703,0.781400335970617,0.91250861953551,"NS",-0.119980648282535,0.391049137321006,0.736980623586167,"NS"
"Cadaverine",-0.265278559404014,0.0243170650747666,0.127419963377755,"NS",-0.32421901777848,0.0147786636746749,0.0463398776239806,"NS",0.06473000683527,0.634653683905845,0.918916573906223,"NS",0.00776261177441016,0.950288188303004,0.977472170726313,"NS",0.162100045008218,0.246189196832266,0.545882393868819,"NS",-0.113046282857604,0.419159292952983,0.757058303732509,"NS"
