"","COMPOUND","best_fit","R_squared","R_adj","sex_p","geno_p","int_p","sex_eta","geno_eta","int_eta","sex_p_adj","geno_p_adj","int_p_adj"
"25","Acetylcarnitine","AIC_int",0.819696406370514,0.695873456528578,0.0290696802212204,0.00377119969427209,0.000582440428856439,0.0224637134750903,0.275594420713532,0.323747567463248,0.116909203064615,0.00528539351091165,0.00181787206384305
"26","Acetylcholine","AIC_null",0.457916039625691,0.0856415126216477,0.390148405779896,0.101462126688581,0.305725951596641,0.00474918396587208,0.257700594059065,0.205029619803584,0.515553250494862,0.113760566287197,0.326932375984847
"27","Adenine","AIC_sex_geno",0.75017403106937,0.684904183330737,1.62999169832005e-08,1.37645797353543e-20,NA,0.0820897224998758,0.667805831063412,NA,4.94341744572475e-08,1.10715097871328e-19,NA
"28","Adenosine","AIC_int",0.794662790898128,0.653648081032987,0.260824822425006,6.16823896331209e-08,0.00432689643739545,0.00476397208931385,0.463318623412916,0.22201297489531,0.398781753294431,1.7289760730496e-07,0.00884125908705229
"29","Adenylosuccinate","AIC_sex",0.201597948557758,0.195854048907095,2.34617865648233e-08,NA,NA,0.184412790653126,NA,NA,9.86461480566433e-08,NA,NA
"30","Adipic Acid / 3-Methylglutaric Acid","AIC_int",0.72870522396592,0.542394353677456,0.0912391226457291,5.42066956766283e-10,3.65230317927374e-10,0.00722970700610452,0.385291199992631,0.392012096760849,0.208199834015869,2.13366780854813e-09,6.75676088165642e-09
"31","ADP","AIC_int",0.835879416019114,0.723170099309349,0.0287196988091809,0.000225012334742115,6.02814655638369e-11,0.0147252208161088,0.227178363456089,0.508091606845194,0.116909203064615,0.000368383025905232,1.39400889116373e-09
"32","Agmatine","AIC_int",0.584832966936585,0.299718257483396,0.212034345209452,0.00179215064321605,0.0253568090280416,0.00796115352084967,0.325916575266388,0.248374881532866,0.35660321694317,0.00271760548356532,0.0369370840172259
"33","Alanine","AIC_int",0.797195304269447,0.657919790334007,0.210322009249099,8.43085947299999e-05,0.00598699131552245,0.00658092210401225,0.338557864053088,0.238941079494919,0.35660321694317,0.000154426633911386,0.0113019734017516
"34","Allantoin","AIC_int",0.597032680015926,0.32029608677385,0.41331254084274,8.09607745346337e-05,0.042172868011475,0.00317880731304198,0.386621728709674,0.217290323778632,0.530991805943798,0.000149777432889072,0.0541804207091866
"35","Alpha-Ketoglutaric Acid","AIC_sex_geno",0.592636085457,0.486207675351171,6.25813031920155e-06,4.53210596909553e-10,NA,0.0809320653592681,0.503682363246776,NA,1.34622570820033e-05,1.25140239445175e-09,NA
"36","Aminolevulinate","AIC_int",0.878432433817631,0.794946273909257,0.0833802499282545,1.05974978920845e-17,8.39500388517295e-08,0.00593525183711564,0.587693078961428,0.237198534612016,0.197760849188809,1.50810546925818e-16,9.13573952209997e-07
"37","AMP","AIC_int",0.868586719766533,0.778339045389332,8.25744204110446e-05,0.0728307548062234,3.31739910669515e-13,0.0478249079298458,0.119095651733979,0.586821806369671,0.00218232396800618,0.0842105602446958,2.17658572660788e-11
"38","Anthranilic Acid","AIC_sex_geno",0.420657963012614,0.269298331727621,0.000966421645312937,0.000463408459778784,NA,0.0596185317766365,0.357770482757688,NA,0.00164025692094398,0.000591245276269484,NA
"39","Arabitol/Xylitol","AIC_geno",0.628605993613113,0.535757492016391,NA,8.68457508463714e-14,NA,NA,0.626134000665914,NA,NA,5.95054218762174e-13,NA
"40","Arginine","AIC_int",0.785799816952929,0.638698486426627,0.282908626282131,0.00254789586119716,0.00123141121492446,0.00543442920345734,0.2919566714752,0.311117267102453,0.408891373923393,0.00380129624452803,0.00316404270501423
"41","Argininosuccinate","AIC_int",0.846051127615014,0.740327203206048,0.0125443098861138,3.35112789150996e-16,0.00989374181592364,0.0153181113525113,0.635900422851166,0.129246830386112,0.0773565776310351,3.44421477738524e-15,0.0166394748722352
"42","Asparagine","AIC_int",0.883411677862468,0.803344998804162,0.00125007962995105,9.52518028178121e-13,0.00024834412651091,0.0297104003290814,0.537637310294753,0.201922353072287,0.0177895947339188,5.18281868273389e-12,0.000850808581565156
"43","Aspartic Acid","AIC_sex_geno",0.409328750789873,0.25500923523047,0.000411504835553856,0.00104300123959019,NA,0.0697538046326031,0.341187621339626,NA,0.000739110626965663,0.00129500153908849,NA
"44","Azelaic Acid","AIC_int",0.67007709494141,0.443503533636113,0.180428835491712,1.24702481864931e-06,6.04815056321141e-07,0.00599876228884561,0.349660064671914,0.363871454917753,0.325622667637329,2.88374489312652e-06,5.32813263901958e-06
"45","betaAlanine","AIC_sex_geno",0.465109648779389,0.325363520983013,0.002153702310477,1.49984037921403e-05,NA,0.0466762001984102,0.40698863777504,NA,0.00332029106198538,2.21976376123677e-05,NA
"46","Betaine","AIC_int",0.714089826026584,0.517741875225563,0.813055662901766,0.109618533884667,2.69068769281299e-05,0.000261163154066124,0.185445986418832,0.410592901203907,0.906116250824258,0.122165233546165,0.000138271450880668
"47","Biopterin","AIC_int",0.818143096993911,0.693253416616235,0.717485731684966,2.15367625127171e-07,0.000108822427752168,0.000461637020781137,0.409547277801408,0.282107018079862,0.822022785415112,5.45794666418173e-07,0.00044412098658301
"48","Cadaverine","AIC_int",0.715826167057213,0.520670643229034,0.240638207091581,0.357528483736247,0.00831582743408868,0.00782370645501432,0.172765634799129,0.313464395523013,0.380496310358482,0.371588592647223,0.014513472408551
"49","cAMP","AIC_int",0.728589779549999,0.542199628156625,0.145268430328665,4.39332625350451e-05,0.00688052193032355,0.00948388181371993,0.3759447842891,0.250348909289964,0.279944370945865,8.37902429792097e-05,0.0124586438223816
"50","Carnitine","AIC_int",0.863115510099386,0.76911049896282,0.0289340062453002,2.43756787024414e-13,0.00011043008315037,0.0127864563604413,0.550938703252093,0.208201524633949,0.116909203064615,1.45467759998441e-12,0.00044412098658301
"51","Carnosine","AIC_int",0.754463744345072,0.585842460341086,0.551288327955604,2.42733612704336e-09,0.0466644455009071,0.00129084619332086,0.524708473635425,0.164359791771072,0.666590461907103,8.16467606369131e-09,0.0587273633854953
"52","cGMP","AIC_int",0.732052523897222,0.548040401754351,0.108811482601682,0.000159376230525623,0.000643833551498801,0.0112025871935611,0.334228200406513,0.300707551105991,0.236824991544838,0.000268041842247638,0.00186108135980122
"53","Cholecalciferol","AIC_sex",0.102802950590422,0.0963482955586989,0.00010609434663472,NA,NA,0.0980820716502702,NA,NA,0.000254902001654848,NA,NA
"54","Cholesteryl Sulfate","AIC_null",0.464693451232045,0.0970732912347744,0.270644431611011,0.0556274754561068,0.588149890299862,0.00796461609975071,0.287911972217473,0.166435890494921,0.402241872856737,0.0655482991043297,0.604487387252636
"55","Choline","AIC_int",0.880772107762851,0.798892711889145,0.0334195053199157,1.02532853712149e-08,0.000978349268863925,0.0151461382563577,0.440470043268594,0.220710445104322,0.122502885130162,3.16142965612459e-08,0.00258563735342609
"56","Citraconic Acid","AIC_int",0.585826354308458,0.301393850640773,0.96871685613957,0.608677766813861,0.029822289330589,9.86323477923017e-06,0.161095618687621,0.308252578632024,0.984684716405606,0.615329982844614,0.0405670847511689
"57","Citrulline","AIC_int",0.758418629197447,0.592513350453525,0.00488718042476291,8.74609620861498e-08,0.0286726423406667,0.0295255218405513,0.432427828308079,0.171574247601806,0.0416807730128492,2.41496686357279e-07,0.0398829987445364
"58","Creatine","AIC_null",0.537440685359055,0.219779469280334,0.525610013550599,0.00331429809264285,0.0195854818897425,0.0020544462830225,0.309762953005481,0.257415570356154,0.648252350045739,0.00475306315611571,0.029944745038036
"59","Cystathionine","AIC_int",0.809525166116235,0.678717147665938,0.006800806795729,3.114627768519e-06,4.56003889976654e-07,0.0252507663371628,0.330820942926104,0.368258827597816,0.0524228857170777,7.02690411190262e-06,4.44003787608847e-06
"60","Cysteinyl-Glycine (Cys-Gly)","AIC_int",0.836527726363715,0.724263634830362,0.319044478892783,2.88630283408595e-14,0.000178050366853741,0.00247606871866508,0.568184033865581,0.191628114155964,0.452218611259576,1.90702151537822e-13,0.000645868977802787
"61","Cystine","AIC_int",0.737655250065119,0.55749078324237,0.406010958392665,0.00265788087310916,0.00207630478959033,0.00330218943272962,0.29596406376298,0.302604972015627,0.525258932186314,0.00390244413908885,0.00486223273511659
"62","Cytidine","AIC_int",0.76507363956394,0.603738669143995,0.322312465362692,4.35030904142166e-05,1.06598567007607e-06,0.00357799161380126,0.309485923370987,0.387245413223684,0.452218611259576,8.37902429792097e-05,8.6367517679646e-06
"63","D-Leucic Acid","AIC_sex",0.0560874836501774,0.0492967461224808,0.00469155380591124,NA,NA,0.0543328468177129,NA,NA,0.00796272893663834,NA,NA
"64","DCDP","AIC_int",0.66381284752292,0.43293733317119,0.926005329594628,0.0451153888463779,0.00434894365903653,4.60353506844883e-05,0.242898689410675,0.316739018150137,0.966461585187186,0.0541970580297397,0.00884125908705229
"65","Deoxycarnitine","AIC_int",0.891287474501996,0.816629475063608,2.13314652595949e-05,2.09807735407575e-15,8.41588870705945e-05,0.0458436724522888,0.571992477238966,0.185033583025459,0.000807699267659289,1.68758395871311e-14,0.000353849866092272
"66","Deoxyguanosine","AIC_int",0.790200669103518,0.646121610536054,0.137460238157427,0.00155994641709711,0.000236566609495136,0.00985771648598032,0.287221153169466,0.333800537523543,0.27288571368847,0.00238504204266914,0.00082575137276604
"67","DHAP/D-GA3P","AIC_sex_geno",0.548431375073889,0.43045398657968,3.37081690268318e-08,2.1517816823624e-06,NA,0.141547568398453,0.38449892479113,NA,9.74376760931856e-08,3.82768856958697e-06,NA
"68","Dimethylarginine (A/SDMA)","AIC_int",0.902552614402956,0.835630915860408,0.277624719702976,1.59750941685e-20,0.0207712625302936,0.00226248668020242,0.71128820064081,0.0957700234402044,0.40762359638929,4.22198917310356e-19,0.0312413298219864
"69","Dimethylglycine","AIC_int",0.846891192039244,0.741744179343303,0.0502516731286485,1.86510394604816e-15,0.00257250147889164,0.00974149803875317,0.628247618568656,0.154753270845741,0.149944508529032,1.56838286372232e-14,0.00567082477250043
"70","Ergocalciferol","AIC_sex",0.131993916622658,0.125749268540806,9.51426936981477e-06,NA,NA,0.12439524248447,NA,NA,2.66687853547838e-05,NA,NA
"71","Erythrose-4-Phosphate","AIC_int",0.866837897769636,0.775389225153603,0.0104131280422009,7.77057355657433e-09,0.00130209683689738,0.0217768511216835,0.436847522213638,0.210931618010302,0.0708023637199885,2.52202825958991e-08,0.00329983444967145
"72","Ethanolamine","AIC_int",0.748096805659468,0.575103045690668,0.00105620378582734,0.0145240316043055,0.000609547112536921,0.0517839973902143,0.236782445451175,0.318348683356794,0.0162831416981715,0.0182785431754865,0.00181880993256984
"73","FAD","AIC_int",0.850496480023785,0.747825387991927,0.329961255492963,1.54467286599617e-10,0.000690162863130678,0.00297605023270773,0.509208719280675,0.217375867923467,0.455543524374613,6.6456855862626e-10,0.00196430968737193
"74","Fructose","AIC_int",0.718601209117385,0.525351437065468,0.137661007873311,2.49707475261548e-05,0.017424697933122,0.00987782516317667,0.390846505652594,0.226857804229967,0.27288571368847,5.02129162210722e-05,0.0273183823527761
"75","G1P/F1P/F6P","AIC_int",0.872394215148931,0.784761326757232,0.0119138809536857,1.78393998880595e-09,0.00301946610314172,0.0205386267056204,0.458328106061121,0.191947735216007,0.0760023440148914,6.4711548613549e-09,0.00642070378254274
"76","G6P","AIC_int",0.871932551331465,0.783982616703676,0.00518193394213801,2.36713630897836e-09,0.00114724795054598,0.0251429766167712,0.444128632611772,0.205132618092654,0.0416807730128492,8.10963365112955e-09,0.00298930804015502
"77","gamma-Aminobutyrate","AIC_int",0.699508676565436,0.493147165291096,0.26534893852513,0.00613489678039401,0.00158298678103084,0.00606219103255745,0.278277725467738,0.315544880248103,0.399910073744382,0.00816515039117188,0.00385332308540402
"78","Glucoronate","AIC_int",0.821925637887868,0.699633606075922,0.0236273804370802,6.40451303020496e-12,0.000747516445028647,0.014791455264092,0.521567760924268,0.193918176057175,0.112610940854354,3.20225651510248e-11,0.00209531124742878
"79","Glucosamine","AIC_int",0.804792586270478,0.670734482865866,0.038509685272324,0.00495545757012777,1.68536001612895e-05,0.0185556378273877,0.247399470241508,0.382556145842611,0.129532577734181,0.00674087978289439,8.90833151382447e-05
"80","Glucose","AIC_int",0.86219355730056,0.767555397856367,0.0303331986329811,3.65621827466751e-05,8.38153702297253e-05,0.0187029731370388,0.334120614517451,0.315975714795937,0.116909203064615,7.19574873205839e-05,0.000353849866092272
"81","Glutamic acid","AIC_int",0.705320444831638,0.502950147908787,0.0237396037476746,0.00260827428510206,0.000968250914093334,0.0242085936168135,0.285668582536976,0.311252663714555,0.112610940854354,0.00386024594195105,0.00258563735342609
"82","Glutamine","AIC_sex_geno",0.655865667483446,0.565956697726869,9.48444756138398e-08,6.53887162355939e-13,NA,0.10092094737047,0.55027013304062,NA,2.47129971669864e-07,2.28243632143111e-12,NA
"83","Glutaric Acid","AIC_int",0.640936191823779,0.394350203076254,0.23393552675473,0.000630820473901382,3.73170521699757e-06,0.00561500313763571,0.275931386186545,0.390176152925601,0.375589367688035,0.000988998200608099,2.6552517890175e-05
"84","Glyceraldehyde","AIC_int",0.863852759023237,0.770354051364497,0.359403311253856,0.00155259765159123,2.43689709786466e-08,0.00300264465510601,0.231789764309284,0.461378392806596,0.485325639284404,0.00238504204266914,3.22018545074973e-07
"85","Glycerol-3-P","AIC_geno",0.578693604174862,0.473367005218577,NA,3.57944862848056e-11,NA,NA,0.578656780944045,NA,NA,1.50499544606569e-10,NA
"86","Glycerophosphocholine","AIC_int",0.687379255069243,0.472687900116796,0.0922831696718987,0.318136692977634,0.000351502636566179,0.0150219075587036,0.165076244144889,0.382911495832821,0.208199834015869,0.336315932576356,0.00114084189060953
"87","Glycine","AIC_sex_geno",0.515299110736375,0.388665545072905,0.0095954747542678,1.22168979387598e-07,NA,0.0302630141956126,0.480663162750237,NA,0.0133470889439063,2.56832513485292e-07,NA
"88","GMP","AIC_int",0.858355652698173,0.761081823828244,0.00413774687396332,0.00341145987115715,1.43545329455206e-12,0.0246077297680018,0.17284905464867,0.56265946867973,0.0416807730128492,0.00485476981664672,6.63897148730327e-11
"89","Guanine","AIC_int",0.789554070565462,0.645030962399574,0.247575839632085,0.000986657907367541,4.45926381467766e-05,0.00563753464129539,0.28324662805941,0.35591689251276,0.388148562135048,0.00153387994002517,0.000211529180952658
"90","Guanosine","AIC_int",0.856782281701071,0.75842794503795,0.0279130084883789,5.41066251259983e-16,0.0369890602121445,0.0120410206393575,0.639310460949359,0.113080716017223,0.116909203064615,5.26827665700509e-15,0.0488784009946195
"91","Histamine","AIC_sex_geno",0.573817103093617,0.462472021919877,1.21680596554972e-07,1.60326243437402e-08,NA,0.121238285301214,0.458110091495652,NA,3.12651532814859e-07,3.75447532100245e-08,NA
