"sex","genotype","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24"
"female","531",-6.66106258635184,-4.54683411912468,2.44105783593709,0.29480576929097,-0.744142457055521,-0.894280512709384,1.86035384209266,0.826388514855993,1.06978343947944,1.42073210121354,0.465164794593501,1.91755824039126,-2.72950932213789,1.34695601750997,-0.610850136486354,0.945278585524519,-1.34848987006544,-1.56381644317828,1.54731114935258,-0.731925807783743,-1.85555420853937,2.65808932178804,-0.499278506623,-0.339256651769084
"female","535",-11.1881299123399,-2.74758873354196,0.121657246667411,1.41395447807816,4.79556360433433,-3.26548095520162,-0.033604958564961,-0.929387224933845,2.5437554797336,1.52960373421909,0.667131007051513,-1.90040379643797,0.729554746799635,-1.02330510243534,2.72680053551113,0.493164323198208,1.3612429700033,-0.797140959621977,0.496429285539559,1.07874785270741,-3.24642559928093,-0.462013760260617,-1.08444706932531,-0.482977052614829
"female","566",-2.07281046820557,-0.27472774068763,2.36316967150145,3.58472741079006,2.51522002060112,2.24151407151366,-0.204991851868503,-0.483874903888909,2.0004437975547,-0.302550591557527,-1.44254868286478,-2.35855604513381,0.0860415109364029,0.250260105299369,2.27178933829773,-0.347800642833144,-3.12179056236111,0.865577144065097,-0.0321668018994287,1.75747984173186,1.10382695990664,0.152592857704869,0.944198979839758,1.80934090138013
"female","57",-5.00159167399855,6.0312894911284,5.65042188034059,2.40402539939933,-0.212138901809083,1.51524556811392,2.72394104103053,0.119384227085943,0.237551457225506,-2.58105541263521,0.749271538926603,1.82195015565133,-2.17177690972239,1.59710709734366,1.65374897094539,-1.38697016762133,2.3160467832101,-2.24367066464735,-2.44250837582364,-0.860863434051292,-1.51528982551883,-0.175334353199147,-1.63586755581836,0.926305068322114
"female","776",-3.06955319948944,-2.59983904755149,2.8816878953152,1.4986162383958,2.18232362423117,-1.23002089014065,1.11911530768041,2.80861984575433,0.706461980128753,-1.98054418937003,2.46196219022448,0.473299550218245,-0.708445525695933,1.79382739705504,0.490305146521137,0.611845960219231,-2.26972184638226,-0.460258866115779,0.786454139104095,-2.63964593541497,2.14649009651281,1.71592113795128,0.883292055066126,-1.17231235224125
"female","83",3.7855148781007,8.04717190036216,4.35857822310672,2.29482103106133,1.21306538362667,4.24086836670655,5.09218234134061,-0.894319809890883,-1.95637950939778,2.67844749944001,1.31634318975024,1.9340054534306,-0.654744909843989,-0.05794403386696,1.06995075110101,0.989925214610165,-0.67451994677819,1.03783739842581,1.66709205446023,1.96042955390773,1.30934985273824,-1.04768409419673,-0.145867801223797,-1.01763113887326
"female","853",-7.63182840509065,-0.1325823491285,2.29953698888218,1.38407939082185,3.89320896654967,-0.342039836331832,-0.162809767635026,1.76183052772526,0.670534571680889,0.767663087462634,-1.19314518390332,1.61776678408831,3.31429490374159,0.339498785762747,-1.63203936144398,1.44768896917136,1.81626059520574,0.832689567963515,-0.162687912760867,0.414458408042339,-1.84509485244209,2.37018477890308,1.94399047208275,0.176978738373071
"female","879",-7.06935967466664,-0.571435809825373,2.39388481746797,-3.63113573695528,-0.838650823435659,-1.72119521430683,2.34725156271547,0.412624187864446,1.17298162063681,1.4209766098879,3.32054021149297,-1.77423830227702,1.73602961089947,0.196063043335135,0.98783035961022,-0.963045861729589,-3.13410195586379,0.397824921106845,1.53083871543637,-0.263775060490883,-0.244521662403502,0.156667388750831,-1.01915098105073,-1.09110417580552
"female","913",-4.74162077935668,-2.54914831846486,3.12023981340159,-0.539583481908349,-0.0481769116430331,-1.41762945654991,0.233619806957788,-0.678912337061104,3.16651586692535,-1.87984008944277,0.491763690232365,0.0179223176320585,-0.0992832434305663,-3.75255971280989,-1.6746768503206,1.51838027169865,-1.59333113824095,0.7030271258096,0.961982673950928,0.498353167668401,0.395536459913004,-1.10875604148909,-0.662324828757246,0.134735509396806
"male","138",-0.19906779448513,-2.09956731203329,-3.73967674377064,-1.84768660278482,-2.66947796680154,1.01510806405107,0.219557994394247,-6.53579526298721,-3.07894369751759,-1.26392114922749,1.93022798939303,-0.148979816392653,-0.546544875184281,-2.21453350468724,-0.231502671003969,1.82268024070382,-1.42277903795213,0.396640038366729,-2.48074454096423,-2.41219412576714,0.736099388988074,3.26610761233245,1.89606954760157,-0.813039755998293
"male","177",4.5046451189524,-2.74187574634735,-6.09219099861504,6.15468098069427,-2.11110189565914,-3.19792185028242,1.18851327589744,0.29444210654563,1.32467066079207,0.311210963841248,-1.45645347219278,-0.276657806298041,1.21649741700728,1.75371483220912,2.05363975460526,0.306349518981099,1.67804974726911,2.46905126363379,-1.3577505839298,-1.08765502662502,0.423098726341036,0.391423454085439,-1.54887031380648,-0.521340664130807
"male","208",-2.69692017512464,-2.6705792902933,-0.386483108199363,-3.21599980937986,1.367378093393,-2.23032158080603,1.16927325711369,0.73166978642203,-0.523652963336217,2.44729983575488,-1.43386628309848,2.71037816522406,2.73925034611242,-1.10101884645472,0.0429678114714708,-0.111005926496735,0.272123271135564,0.0640487293174961,-2.43174296111052,-1.52165476288296,1.92678473487057,-0.0155500004738031,-1.07947206996676,1.09242911749079
"male","235",4.00767585658361,-6.93528768581972,-2.40772278962069,2.42378331484368,-0.550701575675154,0.186759573642049,-0.640079767590267,-1.23071116835783,3.30296027211714,0.948592073620661,0.292547658382608,0.820511823194582,1.05161385493702,-1.80864417028407,-1.01649101991221,-0.115059865114096,1.07634444348956,-1.62673988077827,0.441922295272685,-1.23522830271943,2.14193655262448,-0.901436292986773,0.490528042750287,1.25310730480392
"male","303",-1.13858381325732,-1.33675281962704,-0.556636565651784,-4.2593958121357,-2.68309766082739,3.67001552371436,1.21157290432336,-0.700755870705268,1.92335078945939,2.71086860622903,-0.0936312669485487,-1.41675583968481,0.145675037476784,0.195663504467143,-0.684292407746039,-2.58591541478271,0.325310308446835,1.35857377682635,1.71761316675543,-1.05324317855093,-1.20248694293062,-0.0264846354690901,0.511081653651868,-0.51842174255304
"male","306",-1.59193636779834,-0.389972645763779,-2.00120623223185,-2.24020434716058,-5.71039033328479,2.94891883306689,-0.390763004034207,3.75413910778854,0.189869404849768,1.46614562429383,0.234888521828874,-1.61534408520498,0.177228799510136,-0.718066872499178,-1.57100177081678,-2.12950107132116,1.17993264472181,0.473369307304709,-0.0441227849151008,-0.793833214838823,0.223074129221089,1.08931825483643,-0.737414809744976,-0.121062382535134
"male","309",1.36551256258373,-4.63825532330862,-2.92370515881393,-2.63225094129118,-3.08719742983446,-0.439315057206416,-0.76225824909985,1.96220390277412,0.148176294865443,0.707964702067977,-0.191103951109843,2.71365498265146,-1.76888439811623,0.690758108574848,2.22478333299761,0.655777700027375,0.409052366114334,2.09219924075722,0.503883006199819,-0.389349291419194,-0.676065551376348,-2.18106156422447,2.82438554338419,0.798168146863228
"male","31",-2.18118454298837,11.2662605127183,-4.19014361416524,-4.10619034831818,-2.22461662520468,1.01845195554023,-2.88610817486773,0.666437340154694,2.64570422410401,-2.48843696794199,2.01691699290879,2.72194382168428,5.56118418734829,-1.42753362353598,0.0287758025944179,1.04747775000025,-2.12973581154199,-1.04830046695485,0.187141587313717,1.15574369643306,-1.52646722288213,-0.0259674849623793,-1.18183515399913,-0.182033661376928
"male","319",0.261807956143478,-2.97633547235029,-2.27304494143732,-0.582950372812699,0.0856503020426666,-0.464642119498518,-0.721739697608882,4.37976733416236,-3.57439021998125,3.0195179607086,0.95988539708842,0.522978838085877,1.94349610526645,-0.254949002218579,0.688243770258658,2.29173446012085,-1.72373393444508,-1.75237857346757,-0.847817819694809,-2.08405809023921,-0.715496746882565,-0.810474962699553,-1.04041892264698,0.573301241956649
"male","320",0.117473150719939,-2.34204617576173,0.402265685439397,-1.68275401134136,-3.08660271157547,0.953894514795292,-0.614017460906028,1.67417941276284,0.653625628963608,-0.238358989068283,0.4171575187083,-0.787588118083213,1.14817906631945,0.548823845250177,1.26148134938086,-1.0144823467255,0.202044688501986,-0.505247133090125,-3.29445199623053,-0.788875375630601,0.0723968097836892,-1.25777519267351,0.652236757778446,-1.26047463802915
"male","324",1.74630153160883,-1.76693249699055,-8.99698544378446,1.76258385438181,-2.79428026000646,4.35376551658611,1.7419778972383,0.972908273801584,0.729071470507636,1.12276729212068,-1.34714765312238,-1.68453926596404,0.616821959764882,0.92126306272823,-0.0917345310104085,1.2955351482311,-1.9102729715004,-1.95169986988658,0.670343525564845,0.663950625676622,-2.06927232093548,0.959389363370539,-0.070945123801823,-0.681931618930807
"male","358",4.79110074634372,-2.23992246348114,-4.1467472408061,4.00375478340611,0.249868889445687,5.07538739087923,-2.88944333834784,0.376185207859619,-0.829067804739878,1.43336245873318,-1.59107141797118,-0.228491617461138,-1.8584112701662,0.159654244520799,2.17437498447142,-0.07109162419218,-0.12198968382158,-1.58653980022721,-0.24301479069298,-0.348023063341113,-0.747161196649898,-0.332785889260257,0.623668565244784,1.75245757094451
"male","373",3.99139756071388,-3.52644445951158,-1.87908159595611,0.724431355309494,1.10883091976707,-0.6675008888809,-2.93426926729705,-2.63337825908024,-3.27614563277106,1.50500914140405,0.321221344956611,2.22289938134266,1.1029216308459,1.05408961607443,0.172018391507491,-3.09683707682351,-1.19408674630167,1.08727938273127,0.370864183243104,1.01428603577252,-1.0024202170881,-0.0245818369938369,-2.05448331871455,-0.642818116341435
"male","375",11.3545580718864,-5.57890541609526,-3.33979964540286,2.85962006467298,-0.742294432010528,-0.231583412736964,-1.15787181409035,-0.0722020476146902,0.0943402033881675,-1.82479231992842,1.18172636479446,2.36409094795186,-2.07118945597126,-1.55189743700595,0.233539339076213,-2.28291718243765,3.14014488271457,1.17366931746155,-0.707469915187145,1.81473090729874,-1.09435517750606,1.26946952044538,-0.233133454676695,-0.0919337888722759
"male","381",6.35514198103184,-4.41551117020007,0.882006871824083,0.038423262369423,-0.284436373141186,-0.0444258624146563,1.38019692751804,-1.14579842146488,-0.183305730039317,-1.3922409051915,-2.0744774990416,0.163353961861762,-1.22439611145151,2.79952195266578,-3.54389501245836,3.48926509201442,-0.507157835561537,0.362605268421036,-0.77169685494121,0.0231613935657601,-0.367424748614027,-1.14462635661361,-0.3385263905304,-0.449211030025164
"male","406",10.2381432848852,-1.5219749224006,0.142561004875046,-4.46439411188424,0.0962930854477812,-1.43229398475806,1.49580353547273,2.15344807898558,-0.0465228138629472,2.28154971960988,-1.81588489003319,-1.37203136076448,-1.26755337504073,-1.49282396987036,-0.850058243565725,-0.639051679137067,0.521596366257192,-0.782822747805732,-1.37111734852221,2.96843574001967,1.62646023628768,1.38500184705349,-1.14531548977825,0.480817495079001
