"sex","genotype","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24"
"female","324",-3.01797764112297,2.99084780685929,-3.68830220327327,5.02847009216644,-3.82960494127458,-0.629534025138594,-0.154803943145937,0.0318733571579988,1.08567371385453,-0.359905873130209,-0.291710261983725,-0.891188496142859,-0.470251695529401,0.801785922483571,-1.95483447497899,0.781478853635494,-2.29021340343254,-1.74780776061535,2.29804928738948,1.61853928161377,-1.11816465369765,-1.17265296927623,0.541993250809223,-0.964714660596029
"female","381",-3.36269618043961,-2.61774328024839,3.31259825904384,1.71343928954848,1.92543940846347,1.06694036190473,1.58158026306298,-0.444930482179102,0.939790996636529,-0.543735026078376,-1.9663767815745,-0.212247514426442,-1.12208651394559,2.53769165856748,-2.20682741034901,3.09919501849722,-1.03176467694528,1.47420837175508,-0.96071457786829,-0.399860898459622,-0.639888408449821,0.179361191265264,-0.920181959358438,-1.13051997688555
"male","31",2.0184448612654,8.65617937406898,-1.18186285214549,-3.50942164884521,-3.09969798736407,2.67199145405263,-3.53771479888546,0.635508516576514,2.12080141599571,-3.6466750018615,0.699952397226328,2.47403334354657,4.59664005000876,-1.51677930046625,0.943366990446051,0.376635224193985,-3.66067336734592,-0.35122386230345,0.0460666984714194,1.95267382757428,-1.65507757288429,0.838521526740286,-1.39891605894927,2.04951501469786
"female","83",6.39634865619785,9.07911293628104,2.64983148924914,2.45127219513754,1.42305277092176,3.92924327539092,4.40493491956025,-1.32996706235369,-1.29505034700099,3.58408708226182,1.83368398860154,1.26167515291068,-1.26995331855233,-0.458457049375964,0.533309809178965,1.11489402852033,-0.494490026504687,1.16368995263053,2.33083546970583,1.53476698126779,1.47471741647783,-1.06261610969442,-0.763064332915914,-0.85397924477659
"male","303",-0.37747026788943,3.1408902664855,-4.52829139111324,-4.18704674261855,-1.47634755112096,5.72752600207041,0.933620002496172,0.144425784786427,0.549130517906738,3.7528830243272,-0.624885785470026,-3.3068068459884,1.15285955236435,0.265824571666796,-2.03316612338583,-2.87567723773653,-2.02791193532677,1.931692030336,1.35581184810156,-0.168824767982096,-1.60051264404698,-1.06080598352457,2.11949799716079,-1.6948545225849
"male","320",0.597469305555328,-4.61956166876101,0.070187113665406,-1.80726613026172,-1.43947571532969,1.67695951419864,-1.78980133286396,1.88919425079197,0.339763025664511,-0.631753973494936,0.297410857756094,-1.09523105946905,0.353102458830734,0.593025666752891,1.33391800952856,-0.313342327384396,-0.391068557535278,-0.984042108364686,-3.19282383362263,-0.744246707264176,0.734582054431662,-1.56407857558039,0.777464927638507,-0.935902137158429
"male","177",5.48421951508365,-3.35004437238896,-4.41033954694388,6.06683723181668,-1.37587874169502,-2.83580758310709,0.419392043448417,1.13115371457006,1.67859451049262,0.0929199755358933,-1.08353654676452,0.408331984633613,-0.0945207129511153,1.02772719903234,1.55422207115487,0.234702934497805,0.948737626620225,2.54315354717912,-1.81875088402147,-0.723729198462191,0.509428982868754,-0.374190770422574,-0.636201296992476,0.375438961065045
"male","531",6.70568079850739,-6.24860237071019,0.0386166870169663,-0.194075550885254,0.0708660818266474,-0.940538318283252,-0.0644367338902769,1.1750397563416,0.238421059646644,0.828106499748585,0.89930951117105,2.46633317849442,-1.19031340382016,0.365739115345774,0.0783561328651993,-0.534467738983672,0.0155020871743017,-1.60115545442449,0.774530819257084,0.148687567221276,-1.69853738903948,1.28305006758153,-0.382876489877731,-0.273038818399396
"female","502",-4.72048512500426,-3.74931986234274,2.25661283887493,2.34890655929623,3.62858259111371,3.97116844358672,-3.30384864179207,-1.53977726354902,-1.61013189224791,-0.287191729880464,0.39105937974798,-0.972026521075124,0.265161569438999,0.0788815552561495,-1.67166167037547,1.35028766546243,1.69333015916841,0.319028717611399,-0.324032322385524,0.365494643263356,-0.380696034022902,-1.73827802418006,0.374530586520786,0.884831946166918
"male","535",3.70954621851589,-0.101143929805926,-0.423383934826231,-1.17986996214821,0.215374725628877,-3.0587883377297,0.0675786404040313,-5.36943460887194,-0.510985380803023,-2.18673816187624,4.31163032643663,-1.23978859547088,-0.255251520044469,-0.947767579070123,4.59099863316724,1.25434708185573,2.46118330592213,0.384692547826749,-0.251818496930523,3.07515694858365,-1.38351205615679,0.232837120635459,0.595901005952256,-2.85003024101151
"male","879",3.45221842525569,-3.06125530815234,0.239858251575728,-1.25405146227189,-0.301095392764876,2.16739409113634,0.727862303391357,2.16993360774022,0.41072854385329,-2.1860544874417,2.93551481577843,-0.0150575678313116,0.365951149389004,-0.864170415680918,0.959722176664587,-0.893185316630129,-2.233541491479,0.925487543692267,0.234944202374312,0.0110360400299819,0.501691795843275,-0.943350559314616,-0.561097493203935,-1.59157756024655
"female","319",4.43880775169573,9.4818541177986,1.11908307028625,2.56562342186048,3.18456005077465,-4.79665110003351,-2.04810229008841,4.03773521472462,-5.06483315900029,1.25660314154004,1.12333305644139,-0.972899172154031,0.31866470260255,-0.454269169373607,-1.0530120713623,0.844906478941035,-0.774825474736266,0.359535008733717,0.782879563378763,-1.36609014794311,-0.368400558127185,-1.4584003957664,-0.943175519984421,0.467479478055432
