"KEGG.id","Entry.type","KEGG.name","p.score"
"R03953","reaction","3-Iodo-L-tyrosine + 3,5-Diiodo-L-tyrosine + H...",0.0153895833333333
"R03973","reaction","Hydroiodic acid + 3,5-Diiodo-L-tyrosine <=> 3...",0.0117899108442504
"R03982","reaction","pentachlorophenol,NADPH:oxygen oxidoreductase...",0.0303882187045124
"R04013","reaction","S-adenosyl-L-methionine:16-methoxy-2,3-dihydr...",0.0245887463609898
"R04029","reaction","N6-acetyl-L-lysine:2-oxoglutarate aminotransf...",0.0100900655021834
"R04060","reaction","anhydrotetracycline,NADPH:oxygen oxidoreducta...",0.0293883096797671
"R04085","reaction","aldehyde:oxygen oxidoreductase",0.0118899017467249
"R04142","reaction","5-Acetamidopentanoate + NADH + H+ + CO2 <=> 6...",0.000890902474526952
"R04174","reaction","6-acetamido-2-oxohexanoate amidohydrolase",0.00069092066957792
"R04237","reaction","S-adenosyl-L-methionine:magnesium-protoporphy...",0.0299882550946143
"R04277","reaction","2-pyrone-4,6-dicarboxylate lactonohydrolase",0.017789364992722
"R04300","reaction","4-(2-aminoethyl)-1,2-benzenediol:oxygen oxido...",0.004690556768559
"R04301","reaction","S-adenosyl-L-methionine:catechol O-methyltran...",0.0119898926491994
"R04305","reaction","4-hydroxyphenylacetaldehyde hydro-lyase (addi...",0.00139085698689953
"R04313","reaction","N6,N6,N6-Trimethyl-L-lysine + 2 Protein <=> P...",0.000190966157205229
"R04379","reaction","5-carboxymethyl-2-hydroxymuconate delta2,delt...",0.0145896561135371
"R04400","reaction","(S)-tetrahydrocolumbamine,[reduced NADPH---he...",0.0111899654294032
"R04424","reaction","(2S,3S)-2-hydroxybutane-1,2,3-tricarboxylate ...",0.0281884188500728
"R04427","reaction","S-adenosyl-L-methionine:zymosterol C-methyltr...",0.034687827510917
"R04460","reaction","N-hydroxy-L-tyrosine,[reduced NADPH-hemoprote...",0.0121898744541485
"R04478","reaction","2-hydroxy-4-oxobutane-1,2,4-tricarboxylate 2,...",0.0267885462154294
