"QC(S)#1","1","2","3","4","5","6","7","8","9","10","QC(S)#2","11","12","13","14","15","16","17","18","19","20","QC(S)#3","21","22","23","24","25","26","27","28","29","30","QC(S)#4","31","32","33","34","35","36","37","38","39","40","QC(S)#5","41","42","43","44","45","46","47","48","49","50","QC(S)#6","51","52","53","54","55","56","57","58","59","60","QC(S)#7","61","62","63","64","65","66","67","68","69","70","QC(S)#8","71","72","73","74","75","76","77","78","79","80","QC(S)#9","81","82","83","84","85","86","87","88","89","90","QC(S)#10","91","92","93","94","95","96","97","98","99","100","QC(S)#11","101","102","103","104","105","106","107","108","109","110","QC(S)#12","111","112","113","114","115","116","117","118","119","120","QC(S)#13","121","122","123","124","125","126","127","128","129","130","QC(S)#14","131","132","133","134","135","136","137","138","139","140","141","QC(S)#15"
1164325.8182589,503007.972311966,683244.449019539,392323.239557725,285947.508371993,1181724.59340133,1838759.08890811,1597780.10354337,2199467.21065002,943422.963096951,450969.085973483,1275175.66557304,957538.854484222,962552.940171288,417662.910586364,687007.704901106,3706708.23726058,3300111.40569255,1165293.94357001,851835.947015762,1363522.76579985,614441.086260249,1206786.0362268,399429.218674205,637876.928444646,282267.242959132,823241.54088733,821374.56716744,531471.571550229,697750.718951003,1405841.35093587,852865.883151132,2661683.1042627,1192052.85306611,160714.191069247,192039.006520179,1159479.6832418,320650.308238672,248836.800147298,679269.314940145,1001922.15474707,1212320.29505505,583916.801738653,416118.226105926,1169661.82231865,500884.412622257,344394.897374717,246685.468303593,1560594.02379776,468918.426274427,1071189.9255761,587167.773484498,1443554.37927586,971422.495829512,2663836.46654037,1135821.2489462,410609.346528326,332543.180065671,379542.116679325,377188.504794478,590039.090328212,293069.766448723,440836.937671628,279990.93222238,265876.868546351,220784.96109992,1225789.89248328,793201.424391262,633365.829891156,300758.287464359,197747.917261919,200574.133016147,930519.209527117,294689.179296587,465128.522198052,1107721.17803609,321386.008203356,1261685.09958639,283711.792365509,1176450.31921347,551083.712308822,879520.287739,249338.46795815,257264.997052735,667092.127625238,214024.110678597,587597.571406466,794037.083919268,1147510.93605748,1011939.39784357,842743.569471114,247453.478384422,973369.292237257,292826.217804785,315931.364781007,260175.351704714,262554.940585588,210694.370567658,178175.199846756,1102611.46380008,227078.478668751,123509.552259476,125217.062967682,158287.846361262,135518.831845271,110168.308168807,125646.89330748,383128.207565999,219053.661999168,155244.106992058,1123931.3887062,229268.879172448,194201.70171056,201507.220526253,136265.064265059,293943.724972411,165448.074085722,153415.813144139,150259.431842229,150605.227508364,162662.547510298,1156286.54831818,178953.662963485,140778.90978083,336620.413683041,157281.392267707,236109.640392864,143528.62803052,158239.223115061,274163.174203211,182143.419263969,304320.403327204,1156495.86066339,1074119.42502382,237715.862138231,503066.467727634,358177.666286219,192988.453467144,987120.148601065,229052.395603129,140373.228839165,148779.325758551,169895.683612351,1225472.77725912,546334.057008709,205178.883638427,249664.324799258,141388.31573237,155093.903635182,145071.976678669,138526.687675324,296374.176125643,856313.769996393,259142.344506719,158295.630205274,1089378.14233473
5833376.63453038,3342677.89366337,7359059.41816433,2323510.76718826,2674181.46614,4010612.1728539,5432408.47803974,7849625.29385678,5924387.60738419,21359266.3851358,7027911.57593493,5651863.89949725,3207777.3147338,5297304.03640199,5069405.51632805,2760719.54415825,4150137.13852688,4523599.12502776,4364341.01763566,2257155.10773909,4212967.33823539,2830352.47654091,5742274.90233447,4455199.77329817,3140210.50997089,1854657.87082245,3207488.73123796,3080264.58063386,2802744.67242113,3450517.61842467,2680819.22077719,3177135.07162452,13333873.0796423,5589672.02973972,2237545.37536692,2890579.82471082,23800149.4003981,2982848.00516505,2047387.28716928,1200263.22056305,2121992.57806615,3691190.74610763,7285589.76245173,5636705.32523545,5581935.84470317,1820457.59161199,2110933.95682221,1660941.20153546,18248739.4690512,2140028.53434814,6675038.99637398,1915518.08525173,11079789.7235641,5560800.77758896,5280591.41394569,5559895.60294397,3446189.50674207,4245909.62212705,1938993.73929698,1372469.27707041,5937758.95555066,2295106.80654841,9464221.70369363,6986281.80711736,2558028.13262765,3820036.38889146,5265770.29107266,9947845.47174913,6839226.13118775,3069713.30031318,1716976.38755231,6229775.3607567,25454070.4408401,3939560.81414162,5738929.56655125,36989612.3928198,3492139.97113366,5402958.91016784,5518355.97858684,51910725.6780064,2434497.5836351,6183849.90883518,2757758.91382741,2291611.0207866,6369267.97869992,1981998.77110793,5911785.77520046,6308509.65479348,5224756.9349514,14916238.909871,2182468.78486648,2417790.79033979,2484810.47428958,2935402.35883059,2875594.97318785,2412427.07827442,5113177.85878916,4506435.80820136,2510925.06755886,5164082.53439411,14164768.7651929,1803884.5915955,2054138.99025246,926657.721884925,1454427.69411178,2372801.77947475,3804096.07516238,2753384.32485604,1673054.20388693,2231668.94550598,5248294.72149904,3275060.95911709,1914777.98804096,3035694.19459709,3129787.27910288,2885238.10050416,2393494.75439125,1413067.57796994,2882523.1866345,1227364.97262742,3845363.04249653,5760450.08162843,1209660.38019569,3556544.36394049,22392904.9993337,2421583.15785384,2364059.20484969,2561677.66372781,2539221.95601643,3359321.09672713,2779735.96574368,6377550.91607869,5328373.66157731,7973236.46300017,4998169.02286112,3011819.78235092,8007279.16940996,4097573.29227973,14786703.4449826,2349101.80001538,14988558.3586066,2802265.57224643,3921513.36170993,5294389.89733647,4868890.28447931,4809915.74436294,6572462.81418313,3557259.97081133,2754828.36266766,4208059.34733455,3583305.78549262,1612457.45785385,14773061.9973491,10481076.386661,7570354.02129087,5236829.39383755
3894095.72188014,1460499.93180651,1336198.39197898,1714934.82862902,1117896.42876635,4555864.24930575,8206846.46931492,1690427.48999053,5790435.53138657,4877333.62041953,6322991.25732564,3754161.27584485,4349569.15335198,5993337.8746149,2867097.04669257,2827477.51831277,2526568.46070598,4369854.16918153,4073078.95809855,3950011.68472033,4172428.05982783,4434684.80041078,3838783.58087335,2673229.53024395,5169982.51562798,3407406.16564433,3818055.62984901,5312388.82567159,17789996.8164774,3617559.17262835,4621204.8424727,2652294.33896744,3408089.4118103,3748266.86719797,3797567.90741078,1143507.37146585,6887065.61227992,3217797.06060171,3398527.85517062,3466246.27709711,4064872.06295299,5036539.599595,8946619.67325251,862928.174303233,3616340.6689739,2124974.26472999,3639632.537766,12581004.2079354,5218508.8123798,2332406.52322875,5173030.37362949,3091697.05666766,2685554.85535728,1309517.25315994,3340294.88177827,3710079.96830036,2810293.38463571,4523066.60652189,1613330.6800892,5026390.66633752,1767622.221265,1418085.28171423,2337509.49952044,4382614.64076603,8395413.02737441,1709555.44180308,3678601.80332799,3348006.1827688,3347083.72648144,4064962.68592745,3526447.21347835,3622710.81197875,5408164.64496987,1720162.83385519,3362282.61009582,9878752.50338962,1492902.97872541,3476069.14701805,2810333.17149991,3396890.77218308,3213454.59306079,2748291.72782037,2295313.2724045,4481619.16362975,4058824.50591503,1268144.93180615,2438086.81065548,2120083.75489271,3523966.19057177,4151118.08631344,4233028.7094442,666192.967958969,2929260.4936193,1679947.73971446,3851569.87827145,3023881.97889868,2967511.37098824,4916941.11322166,559940.382821395,3483543.8560581,6360172.05043246,3450495.68746027,3470226.23477298,3283536.79848786,3064261.48243233,2776464.96079575,1687557.24179846,2404144.32357548,2749370.67811125,4332888.18521332,3532463.70805757,3424975.38522675,2273744.92649216,2756900.82781408,3447117.05310861,1548227.09422227,1465015.97761466,3530946.69794851,3468084.63372202,2927867.95270518,10505644.3835185,3536829.46231357,2663900.98701037,1405321.70696202,3450512.51610517,3030570.24624153,12124880.4310431,2764492.14856805,1797403.49829766,4417947.89574459,1836996.01200047,2997217.19459852,3356065.02462506,3619295.45789402,8122232.95518751,2123851.60660852,4173661.51056243,1022858.27494077,6577510.91636713,2165523.79076246,8160746.62503908,3221374.40592084,2781462.96747118,3524800.36894924,3166373.91893016,779604.761548109,11629021.4474003,734881.205699821,599887.813336903,8950804.18306512,2566729.62164807,4271995.87402367,2963240.94396371,4534018.23855028,3476298.08534926,3458462.86878376
64748321.7823886,61119162.499261,80180534.5181873,60337334.8457148,73796307.230618,92860084.4790681,78100582.5628177,108252149.840275,83312335.4560295,74795557.7870048,94709649.1704088,69974259.8799356,80343491.5188146,95687364.5029792,79259184.5008448,69040617.9556831,85685431.2940854,66460230.9676329,71339720.8589413,62570881.0007083,82897773.774408,67237256.3800631,78034119.2118778,94813198.9985562,79604652.6446684,61585078.4049783,76256360.2360529,68154138.9679965,58671481.2958297,86002557.3790406,56864556.6117977,51484877.9934419,96838301.3059727,69746633.9414262,78666877.5491835,102248142.04871,145462057.758418,59631314.9913672,90567697.2310585,68235847.1470881,89629206.9040707,101649182.321698,91750299.6958849,66953829.7616182,69189019.2965466,103267498.681745,54784482.386018,75807583.8537442,87087948.3323662,65940536.0222763,74065007.1300793,101311696.837814,90356017.6432427,87182314.7324546,73667601.2613216,69456560.1699054,64574514.9888936,58258614.2809697,104687206.620791,61613913.2494572,112003380.506601,84459281.8622915,70666693.4720092,117102542.752551,71697338.9735059,74538550.4986081,63618979.5124166,75258348.2960244,92249358.0113263,66986656.5082957,49133414.9935188,65022240.9630865,100941525.21178,79222457.8167672,91735746.5020756,125888523.007222,66998577.9512663,69437970.8959288,72287412.9521045,70244874.3712034,67125794.0325151,84929145.6356921,59949285.4139403,60569505.2570262,87669512.6620514,60458686.4549875,58843094.2145426,77868919.0527567,67056293.9178478,104058044.840977,64016836.2394217,58640104.7702205,90722891.7645893,55443937.8949493,62654704.4049995,57141006.4053316,79627983.1132157,70165802.847968,60839888.5134654,66066771.2454869,88247523.4666639,79026760.1177972,66400265.8607947,45724349.7580728,64100593.4959746,52403022.182306,62712594.4274798,56434294.2082393,54933613.5858179,58103044.1571951,67920944.0402045,56240787.3218761,64316880.8819322,62254278.2266218,73968645.517039,53675998.4479828,60826959.237244,54201673.1599536,63947885.0462313,82167432.4838511,67737412.9939781,65962706.1531104,78413225.5642541,59206822.5837486,93141747.1629698,75359967.8109587,74672279.5191972,62843150.9989019,86448996.0968048,64889651.8473606,88862218.1007305,75188185.3761886,70529110.7451008,63680028.2392055,124851373.081993,53564651.9811122,66799373.1020182,67385528.4426683,129848032.947711,54106834.6157592,74238757.350541,65674641.2004115,69131074.3570763,64902353.278896,58927814.6068826,54981328.9931611,78551237.875986,51570093.464763,55004286.1297482,97722942.0399398,66776171.8316765,59236361.6857895,97658071.7040306,79368049.8472064,76348992.0358315,65128846.5566903
89575592.1520664,45049685.7768633,66743043.8945848,72956926.7177254,31501787.6516152,43158011.2147877,103694857.129817,74344921.5251725,110203371.711681,113195519.787206,119462274.847449,89230577.1143736,108375786.768672,99203759.4508093,75165044.0243642,81172402.237046,103571425.486313,110247347.075016,126515509.66078,141034458.54326,106552618.976311,93252809.3586592,91757641.058799,120011422.370895,94855256.1268413,122682910.898406,115268924.000095,111036030.694373,133394001.104136,109722893.147564,109106033.432362,131975558.442091,76049157.9911357,89652233.8898439,110342187.689275,65697523.1936844,138247870.212195,80953776.7513816,71739427.1579799,137386423.13364,77580737.4907949,111057125.52608,105455912.800903,22898100.3047471,87385268.1668596,42698893.5949059,77417919.2487996,81053041.7725285,86516790.2681222,77984367.8478259,112868632.938509,79925144.7893206,71245037.4341597,65796769.7457148,74776165.9920147,88990341.9571648,79952495.0030114,72193631.2529022,74096327.3929114,124886945.120609,52678224.4585706,53711505.593018,36278965.1141396,91229438.7427392,71306778.3381516,66575060.4531168,85035797.7708117,129364933.620723,99919694.5088166,74279279.6169186,93936019.7607118,102143005.555003,92663581.9649092,76591313.4377398,108883803.350554,78401312.4782327,64813005.8631338,84952875.4172563,84638906.2277306,90344148.4076717,113140369.069447,120930631.57376,75366859.4947865,103212981.659852,83486637.2563356,64790535.5775975,96734492.6022532,115868572.866251,84893226.8215687,112211283.66514,127850339.904328,42519070.3517758,114691951.581343,40377743.2035781,94778500.6180661,104527182.00651,103725716.756681,94366244.8319928,13599493.015056,82501653.8498347,86112818.1981532,67338301.8482288,77483575.6562155,90228306.4599534,97152242.1263459,47694417.1525031,58468229.5229375,91308759.327308,58262136.1382366,84472144.3588122,83443415.8337892,78990207.3082113,77888052.8825541,60358349.1301714,98075934.4865073,66281056.5941724,42803383.3123696,72031277.4533338,80946103.7522089,101262410.657569,77325261.2692449,87190311.4322979,59964498.767214,35901014.3863877,75092745.7388068,91634876.0101022,76915191.1653692,113436618.799766,76354107.9995812,23764977.8098148,86441103.1951132,77314596.0279929,84220482.9676152,86973124.4225591,79907549.0654493,82691697.3208689,86236097.7395661,35795245.3812127,99425968.2316614,86042796.627254,117962943.544782,93555053.84835,87138679.139007,81020491.875464,83374424.7971895,28195285.2226923,85781180.7468205,39220509.0416934,30950903.5938801,101360267.191392,68802906.9072753,63588960.5102931,42789831.7947229,83160856.1106258,79001358.5337993,80899029.5903809
1118053.120116,1020905.45907816,1135612.05103403,1055900.61393924,1122371.37311773,1119850.59683804,1014490.52583564,1065446.42294312,1032103.03686583,1041566.42888812,981011.408559096,1042708.67765665,966645.606136065,988454.480070229,1169057.3974441,1096879.99386429,1060595.27661327,1036597.32273252,1042913.522503,1023190.75711502,1017013.30201667,1023026.85276411,1039487.82998558,1009692.33118084,1096179.42228629,1079197.85831724,993724.140774763,1007593.55325325,1014213.10650965,997163.990307795,1021747.59787027,1058372.3271789,1175852.54310132,1065642.8400297,1052106.32744377,1177588.62784278,1034929.87711248,1075260.12007193,1135775.43311782,1032714.498733,1078936.45189621,1059119.86436816,988106.80863042,1157215.62965517,1064220.62189922,1185613.43338656,1079820.52135263,1001290.54116758,1054314.04443796,1080710.44636057,1059033.22083942,1043271.32914665,1167221.9077253,1117170.74672428,1114589.43779992,1067816.59535534,1050238.59821989,1077638.05107869,1107757.52965262,1014850.32001643,1140609.66957616,1099209.82778872,1130547.96544719,1075962.08457313,1080985.33118036,1110497.20040357,982393.608242159,999838.373630779,1047318.6555873,1000903.56279647,996117.946478442,1044656.75839174,984911.989469455,1004580.28720242,939928.0787402,1051322.16415851,1057589.38821707,969246.424892301,1041514.77650293,979151.776057419,1013871.02900056,963565.441405736,961727.751120661,934413.351561386,958494.588178346,1015021.77902013,970490.3894562,1151163.50503924,1062464.97567913,1000228.94200788,914826.208073035,1039705.87574823,894828.697841964,1027027.98271336,926157.070067055,927292.055109568,920387.282022132,952555.781521567,1076862.92747096,968928.190607744,939886.637023445,979757.715932546,1015280.1893423,979029.023735214,923092.194156448,917522.910774967,978918.441932993,1025805.9992073,936754.379117183,919042.988917991,930890.469030532,936056.642943691,938795.695749195,926192.248613809,948796.530812883,1008998.80262204,1016361.17336976,1000957.00782795,968828.776641697,880960.93744476,922571.838830001,984451.143932212,920651.434357584,974061.940719802,921582.629644033,905869.663970361,875641.168544808,910784.317300623,1043293.68085274,983601.585551198,962767.405045151,958702.675215022,1007553.12933141,937170.68160135,918551.486378364,886413.50379925,969763.708245574,929804.931492808,847797.929156858,960900.525029392,863631.161091658,920595.403027593,891632.079617175,973873.090277354,899436.179898493,934362.756136463,897628.488786529,1062451.97586291,981774.062087221,899956.089031364,985764.48524878,849658.997692894,902198.033356843,902476.843784645,866295.660184322,920484.736115268
140684.871586325,27873.673210972,54061.137275896,44384.4967261857,26908.6881064812,30505.40606467,92102.3436669471,108101.143261514,158072.967629895,311518.08546749,325497.960169066,141268.492215325,226194.06682362,225591.1205637,31646.562912948,79504.9842411001,73857.5349666945,50656.8199424935,275359.656687328,539034.692919939,171612.181164165,58747.4390205589,131603.71050152,268541.091566404,57134.3856261648,752707.096901465,287915.505608515,195290.008906656,636760.176268294,273033.153652858,230512.167756641,375258.262260174,270311.587636131,120321.903376536,158521.170307385,41369.1117945323,167023.656420885,82447.2591913652,108128.500467724,124343.667474697,23190.0444731409,82745.9267442033,55900.0676944356,26057.3301169071,117090.245391731,14499.1770837557,86725.9751319724,176266.635474094,116156.494193563,55142.3085359716,74816.7185648814,71227.444672981,116280.491335576,68957.1318166391,44167.5120466995,111451.610899392,33112.6360160951,4025.16152801976,42447.5571676589,96033.0503429185,31259.4772518515,53552.3631451099,35932.6959404309,147384.037387393,279075.842509524,4354.30956128147,122900.16727054,49889.2996602423,79217.0696097491,44781.8786751739,247158.911640221,25627.5455788821,98117.9939850319,46416.576593848,95358.917833853,618917.719284284,104867.566939094,113167.929235306,37547.2174568045,238271.29256546,260768.908290721,31448.4440179064,51655.0305323092,127644.755419507,402718.087750467,26135.6747272772,77739.9651942602,170356.715096982,122491.815756566,145629.802241624,69732.3499999811,52149.5567763415,66300.0382064431,13072.968282446,803899.9484037,85734.5192967532,70586.1749553573,151658.559438241,40580.030855465,117995.580936024,45299.8927046289,215180.925729487,173286.109028503,183053.142948542,584441.212547436,16177.8949557732,62345.4112622027,111506.74643156,700571.098656097,473295.055107953,122499.036390181,78114.6551405028,87361.4766357027,25505.410499606,331859.208889732,203137.328583065,87483.2590093356,358190.135971238,549642.939879617,254022.584152377,167776.987572559,113002.940741071,49289.5741829226,151974.99829396,159885.594663104,67953.7511638526,566969.020213443,506950.916234497,6631.08111584563,78613.9136598461,114637.856519187,33106.5391012449,126586.033621428,26031.4222707252,58488.9311564307,72349.6462762101,12326.8698632184,28614.940305762,57115.4523107108,106449.368629609,100745.91174964,104654.096130869,49077.627454904,111582.595310334,54845.5182522007,6697.65186817671,53050.7135018671,15135.1163578372,23654.7583298592,163492.913952456,34334.7814932,319167.536403799,59996.1738060183,605921.533125522,151161.667691146,106878.945103513
41521063.9047402,19192647.131512,15643775.1864764,26458816.3980627,8223007.6650934,19062530.2667518,60639016.1145183,20423930.7609473,38827866.0745711,48418189.8482537,72175372.8185575,38278143.31874,52337037.6037374,64514004.426043,25631744.7577934,36818624.0679116,31662280.0992542,58805933.8270203,62147230.5465678,56749472.5133026,26270416.2123888,28479417.8608646,40156584.935863,33555463.591575,40516243.6422627,48643864.1313269,53635710.8582127,48953869.4373465,82516828.9486389,48149418.2573795,46936730.1582829,33695718.596262,35405671.4300399,38704792.7796385,57579753.3993867,20901143.2595997,83240717.767215,30489157.0000407,25551432.1374997,52478011.6354108,18257563.0381883,51767776.4349941,67355494.4817488,5971970.18073198,37734110.9770192,12758324.8039396,55571645.7686084,71728919.0950483,45537429.5241107,29271678.2615892,51780611.4476323,36832539.2043905,33123535.8974799,15898318.7123483,42030246.9479235,37193116.5546207,28132356.7654956,28909361.6671382,18858802.2534455,48649454.7358436,31060905.915527,21489673.4102519,10427644.1418441,40511574.7969004,45265903.2599386,25206469.289618,36819158.8777547,61100453.4153203,55556766.4870793,32153952.1051552,39925455.8889536,30401982.5024978,50511505.1688737,23453356.0475846,49014267.7978909,62417787.5883188,16954286.2973618,37159557.6915072,31143483.4760341,39687716.7695752,40975081.5619951,25497004.742495,28086347.9054066,64378377.4181117,73948239.3464072,17598901.1394291,24162538.6281634,22641120.378268,34486311.6306362,41286083.9427354,40345998.8454154,9615019.30547768,40861041.6008245,14383797.0452592,40586343.8761101,40717059.966861,38695629.1086861,65149748.1712818,3806348.98188816,35336719.163915,60216484.6750442,43337494.0469761,46617182.0280818,34223265.7209262,38549730.0454817,42467506.0832213,19575048.3670292,21595714.3252934,43652771.9429527,49491803.8651287,34709162.9891205,42091817.969222,14766203.8031054,27289378.7362659,57585647.0818427,20160764.4675376,17165817.7983416,41153461.5628858,42773048.0196938,35932016.2675315,52830117.2826505,34263503.4868331,14346686.1853141,13518763.0359506,36417258.0622711,37378944.6398384,70913232.8550832,40665065.0419889,23347133.4854208,13574454.6308016,25900586.2987634,33532188.8397272,36160832.3483111,31927356.2135428,45784438.5813457,35053350.0290938,43820924.3387126,8217743.01602562,57519840.6195904,13805373.8644856,57599943.6800126,36777467.0884024,40291512.4402663,34870266.7140511,32337930.4872006,6787189.06566043,55636471.6846034,11980957.058747,5460114.46483866,53593804.7682307,33026911.2848479,61345165.1182612,12187876.7727784,42141140.0186096,32712240.1672075,33706311.6115717
134917.663864154,80261.6179276062,112021.076561693,111153.633725066,86361.9501791811,65318.1419228199,168419.621379228,67972.3699946893,127661.678695329,254013.951923563,274457.419033505,154695.230502916,361442.55379024,157831.328884374,63927.5427412661,426518.57340318,64425.1526235615,85578.4260481907,187322.787988287,378190.170103284,112241.975422416,117169.846834377,134370.664445025,106365.76934044,123278.81077656,226058.79192217,621100.834610188,184933.815507819,399828.554280371,161091.375182674,137391.082907765,162034.819642391,99585.3221375706,151806.823722277,201356.5792559,116552.932174033,134607.51563397,132648.739482669,100481.391827615,198744.089676144,92353.9442646587,99617.08796952,153335.812106282,37120.3557746152,144087.903214446,80279.2201488578,142791.227787,223838.811682633,91836.0711707378,131916.208400898,119904.2283946,380939.161839982,90815.8298722124,46768.0889366522,64313.0017432955,173856.026737853,95299.1405073556,70995.6363383564,101918.124140824,178775.120142129,81229.9539277131,68564.6566185899,72074.10176071,175237.610429413,200260.713687062,98481.1873362631,155221.811055754,309736.9464888,167917.527485258,262720.164784367,547070.005992128,264654.309288651,135477.513648698,150667.375287233,127038.327114481,296347.43787191,482183.997563142,135349.224162356,285812.743886002,208435.675264761,262564.336284504,135249.946329784,274918.528429601,333109.24642806,217790.884039748,336547.230342114,129694.724349178,266043.3519875,162393.241178421,169207.417715196,157605.161033559,176121.690103404,232804.142178882,214869.198351482,704120.463777311,528661.678915473,154424.110351124,229876.30066989,52886.8886111265,131377.48547271,121457.776876833,430438.76731505,329656.536250871,195737.026422089,268163.736847619,94465.5617074095,157183.528938686,125642.250035391,200041.86869165,367793.295354595,135627.830089006,212777.53633158,167407.196629386,50565.5380734063,245273.851118453,153987.119679259,329084.948914496,257588.88266548,288289.759029221,201617.999372918,228288.534714637,105600.802691439,147131.275526242,177201.4059506,123327.318552056,155220.544863645,518562.515361074,233441.678470081,46707.8365167895,136767.62956928,163451.594010158,84778.9654279576,131769.546002324,83198.4223332166,128536.722001714,110035.155344762,90084.4415100412,87155.1716883768,117873.844811927,141505.10888879,187350.372461643,451841.761250351,199042.995099964,117580.719987815,80886.7568284427,49973.882558328,146500.25473086,62429.7613699976,44915.9868854303,320171.254514422,187158.046820883,296215.963060288,23256.5313570744,226305.098101808,171274.794344906,121618.343159924
334446.299161251,115520.246371929,182921.4798227,196344.999940528,87878.7451887778,104659.478650306,296554.006466509,233457.66491166,342398.525309969,840859.328931488,979994.075168844,340613.234943109,647833.81655191,446730.389082087,136681.959772735,225394.865589429,66337.9038794144,135777.494065787,560311.915753927,962040.55165613,472017.211809321,209575.956193955,346334.669960138,598408.131268968,214330.992007475,1242695.92597069,666861.02716787,554995.377968131,1184302.90703918,635583.929155256,466160.351208698,709170.820884133,550187.466980286,338470.297329888,431587.959547496,193306.921139422,511524.6518073,188585.984721569,246807.775154287,304671.891452945,51554.2974988999,202429.710912764,309754.224725601,83657.9597976141,338577.502985123,86327.1233637233,293301.675194737,712305.706725485,331986.046679305,191153.497710503,237166.176132228,241286.544491706,438880.426103142,110250.259870481,135594.204455678,313876.48861906,169819.452118027,76222.0422172781,137823.660719414,282586.063211274,252843.834621578,187747.256431275,124052.952000776,509707.554910727,623667.14840004,66783.6044671506,313978.57461492,179075.347868742,346776.296869219,325650.500155866,601012.814609534,140734.257048564,496593.923193194,276474.177504866,138632.455649924,2120456.06265147,228867.195076103,307463.744768174,267837.710398144,710611.26277632,435745.313069347,127699.151117299,200933.619764222,443492.95635996,952574.652354487,125389.468461911,215807.290694774,367857.916366192,286122.744619853,437679.959116579,189779.844978688,124444.482975769,205950.146566575,121963.786343239,1187990.39109315,350013.765768608,189876.43556307,511135.970185033,75463.9051313453,299967.775504564,318646.100118384,648763.800983839,458793.644159421,509105.728603708,1200522.70530019,217509.529744476,290672.039446392,306630.516643185,1143418.71655833,1003088.20586119,299895.255026945,490594.303859095,315858.501949002,127536.941206376,867821.642058159,428165.2081316,269437.250627877,695444.064046602,1421876.85459069,561321.50031275,698690.606015216,307290.403608608,187623.168656198,295309.463941861,492995.484550803,339423.558570086,1448436.71290585,1244687.94280407,61482.7760117476,201578.715211084,359560.082927096,266992.705200424,301302.282912956,131854.178429301,231917.119908801,193942.62102505,254811.717542705,86623.7482163957,606837.18769905,239976.079046953,400875.620490979,422285.435082464,152816.744479188,304938.216559014,186108.079133211,24210.4063839669,380279.961438097,100808.428225474,137885.962925983,496826.950146445,227303.176505352,1001197.1768778,273838.815812122,1122203.37740216,536583.547471826,305529.883050813
131039.82732855,40344.7844190258,762069.005166964,36098.9555956237,62257.2155677406,58887.9515825396,89010.7499307841,94899.3566379915,205047.240703195,251053.825358523,82386.5468799984,129705.443662869,48613.5924852894,63310.8138837078,72362.9961986521,70486.7216337551,35547.6599210894,51468.6343203099,53997.9356628151,34601.1209993655,156266.956994181,54037.1582953613,135815.180651785,56079.1595788504,42964.3509219492,34308.708193211,43064.5308138891,73692.3111288713,51118.004698397,55681.2844605775,42200.8011800343,42507.2043609386,144384.890054783,129093.386819347,58737.5832505873,70241.7212088353,104854.59966277,44196.6214427614,60960.7000278592,45552.6557680085,56210.9254696495,64418.6232821236,100865.03038578,102321.424700213,127101.86001049,46386.9050941187,113088.878785541,49480.693159802,331088.630134074,53003.8171178569,227999.462602392,39183.9227647357,442826.910141564,68185.8550721317,84329.080397535,120783.47286753,67985.3220495446,80825.9056860977,49421.2948013704,53465.1042504857,79671.650544064,54198.6352526749,124373.472485208,149371.211044319,78234.304653787,44677.8690363401,120169.816547633,81703.2622524905,76578.5471724307,52942.1251208636,47255.5808765865,55599.7343461753,146577.264617376,123763.330525365,89658.3914838883,189599.340439954,65195.5798352896,113185.664500256,109466.672309307,101908.81524383,51037.0514589275,138157.050738962,77131.9201679867,42364.7158045389,184699.382965261,58708.4922125012,49351.0573630754,80552.4913377626,116712.724312264,143312.916249449,54727.6081477007,56265.7694633861,82736.0181322221,97602.152482455,53913.517612014,59615.1276475446,409182.251722886,171836.867151051,49394.1701415398,111656.76839495,246884.615507696,36461.0380973241,36755.9719805235,32811.3202946435,37208.922977717,47476.1748416668,64016.5231278822,35240.9367043871,33138.6823393038,62740.2496575145,116275.19352228,75531.2205296525,40249.8050933912,36991.2708741987,56069.9285430153,47878.6893120508,38251.7744605353,44922.3502237489,43192.9985459051,38522.3929062474,53699.1105831957,113032.075241982,30463.0791569217,59705.7775228612,63346.8020964556,36350.154856066,45057.0343181146,41965.2153362921,61058.0060156021,40054.8180371985,42106.1296566818,64327.4136603081,110580.151249975,66690.5241653372,64363.7518104771,84343.8766300165,84873.7348292659,88588.2909674907,353708.341176667,54679.4457368706,109047.144627295,59801.1638416849,52980.9513631898,108929.857685295,119116.665239691,47786.6914020496,118491.374711848,52870.1951958652,49220.1710830597,64772.060704174,76076.7000349046,35496.5703644657,159845.768287269,101988.986853784,111784.609504803,115736.86087052
